date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-07-09,84.5,85.85,83.45,85.8,768600.0,0.064,-0.0442,-0.1082,85.0865,80.4165,89.7565,55.2702,84.01,84.2067,-2.9944,57.1858,11.7247,False
2013-07-10,85.9,86.0,84.68,85.67,389000.0,0.0661,0.0744,0.0083,84.991,80.4526,89.5294,54.8131,84.662,83.9767,-2.5186,63.5745,11.9625,True
2013-07-11,86.67,87.07,85.38,86.65,506100.0,0.1018,0.2447,0.1429,84.9465,80.4923,89.4007,57.6428,85.344,83.8767,-1.1456,80.0689,13.6502,True
2013-07-12,86.2,87.41,85.82,85.97,561300.0,0.1457,0.3211,0.1754,84.8555,80.566,89.145,55.0786,85.67,84.012,-0.8732,78.986,14.1818,True
2013-07-15,86.27,86.526,85.03,86.13,411900.0,0.1946,0.39,0.1955,84.7795,80.6395,88.9195,55.5768,86.044,84.1673,-2.1863,66.3453,12.5446,True
2013-07-16,85.95,86.1899,84.59,84.94,464500.0,0.2246,0.3447,0.1201,84.623,80.7654,88.4806,51.0639,85.872,84.338,-3.9667,49.5974,11.6379,True
2013-07-17,85.0,85.799,84.56,85.57,364200.0,0.2507,0.3554,0.1047,84.4455,81.1455,87.7455,53.2186,85.852,84.4827,-4.3916,49.0666,11.5756,True
2013-07-18,85.83,87.3,85.83,87.0,426400.0,0.2954,0.4739,0.1785,84.388,81.316,87.46,57.7435,85.922,84.622,-2.4907,80.8386,14.0179,True
2013-07-19,86.77,87.07,86.19,86.87,278500.0,0.3465,0.551,0.2045,84.5345,81.2875,87.7815,57.2046,86.102,84.8687,-0.4687,78.9299,14.0179,True
2013-07-22,87.15,88.08,86.81,87.61,570100.0,0.41,0.6641,0.2541,84.725,81.2348,88.2152,59.5095,86.398,85.2893,4.1874,96.7676,15.6394,True
2013-07-23,87.76,88.01,86.79,87.08,286200.0,0.4686,0.7029,0.2343,84.96,81.5002,88.4198,57.1476,86.826,85.5693,5.7304,89.2683,15.5955,True
2013-07-24,87.45,87.96,87.08,87.74,279600.0,0.5305,0.7779,0.2474,85.177,81.5936,88.7604,59.3027,87.26,85.9247,4.6395,95.7295,15.5955,True
2013-07-25,87.34,88.64,87.22,87.61,486400.0,0.5879,0.8174,0.2296,85.312,81.5787,89.0453,58.6799,87.382,86.216,3.6483,100.665,16.7073,True
2013-07-26,87.81,90.92,87.59,90.46,586400.0,0.6836,1.0665,0.3829,85.6765,81.4588,89.8942,66.8558,88.1,86.624,6.1034,152.5597,20.2876,True
2013-07-29,90.43,90.43,88.58,89.12,378700.0,0.7754,1.1425,0.3671,86.0675,82.1029,90.0321,60.7958,88.402,86.948,8.716,141.711,20.2876,True
2013-07-30,89.42,90.0395,88.71,89.57,360800.0,0.8653,1.225,0.3597,86.402,82.4407,90.3633,62.034,88.9,87.1993,7.5869,138.4037,20.2876,True
2013-07-31,89.59,91.62,89.59,89.77,1016200.0,0.9505,1.2916,0.341,86.77,82.9975,90.5425,62.5966,89.306,87.4727,9.5933,159.2417,22.7097,True
2013-08-01,90.32,92.94,90.32,91.85,1139400.0,1.0594,1.495,0.4355,87.2005,83.1806,91.2204,67.897,90.154,87.8193,11.5458,191.7497,24.6541,True
2013-08-02,95.95,100.87,94.21,98.44,1685400.0,1.2801,2.163,0.8828,87.9055,81.7573,94.0537,78.324,91.75,88.6507,19.4859,342.9214,34.692,True
2013-08-05,100.3,100.3,97.99,98.78,514300.0,1.5619,2.6888,1.1269,88.6315,81.1026,96.1604,78.7063,93.682,89.494,17.5712,342.5518,34.692,True
2013-08-06,98.54,99.266,97.015,98.19,364000.0,1.8541,3.0231,1.169,89.251,80.7764,97.7256,76.2073,95.406,90.3773,15.6273,294.9523,32.4483,True
2013-08-07,98.05,98.5,97.0,97.94,410700.0,2.1294,3.2306,1.1012,89.8645,80.7624,98.9666,75.1243,97.04,91.202,14.5349,266.1576,32.4138,True
2013-08-08,98.54,99.5,97.774,98.9,399000.0,2.3901,3.4329,1.0428,90.477,80.699,100.255,76.4984,98.45,91.9953,14.2759,264.3433,33.587,True
2013-08-09,98.26,99.06,97.32,98.67,389700.0,2.6189,3.534,0.9151,91.112,80.9454,101.2786,75.4289,98.496,92.782,13.328,237.7294,32.5249,True
2013-08-12,98.67,98.67,97.15,97.25,598300.0,2.787,3.4596,0.6726,91.668,81.436,101.9,69.0437,98.19,93.4247,14.0351,210.5098,32.1249,True
2013-08-13,97.65,97.65,96.04,97.45,738800.0,2.9052,3.3779,0.4727,92.2935,82.2555,102.3315,69.4342,98.042,94.116,13.2963,185.8572,29.5289,True
2013-08-14,97.83,100.3,96.75,99.43,817300.0,3.0108,3.4333,0.4225,92.9865,82.9872,102.9858,73.041,98.34,94.8953,16.9011,203.4366,32.7375,True
2013-08-15,98.16,99.15,96.16,97.52,646600.0,3.0657,3.2852,0.2195,93.5125,83.7236,103.3014,65.1012,98.064,95.556,13.5739,168.6204,31.3831,True
2013-08-16,97.0,99.589,96.116,97.67,474800.0,3.0813,3.1437,0.0624,94.0525,84.6033,103.5017,65.4175,97.864,96.0367,14.3781,160.3358,31.9088,True
2013-08-19,97.72,99.645,97.32,97.51,325000.0,3.0619,2.9843,-0.0776,94.5475,85.4702,103.6248,64.7468,97.916,96.596,13.1301,156.0455,31.9764,False
2013-08-20,98.0,98.4,97.2,97.8,384700.0,3.0192,2.8485,-0.1707,95.0835,86.5858,103.5812,65.435,97.986,97.1447,11.8055,141.1851,31.6915,False
2013-08-21,97.86,98.18,96.4,96.96,689100.0,2.9439,2.6426,-0.3013,95.5445,87.7163,103.3727,61.6972,97.492,97.624,11.6189,124.1634,29.7916,False
2013-08-22,97.42,104.8,96.97,103.12,1039900.0,2.9437,2.9426,-0.001,96.32,88.7199,103.9201,73.5627,98.612,98.3753,18.231,177.505,37.3924,False
2013-08-23,104.04,104.35,101.59,102.82,721500.0,2.979,3.1202,0.1412,96.938,89.3344,104.5416,72.3926,99.642,98.6673,14.7712,181.3448,37.3924,True
2013-08-26,102.9,108.38,102.9,104.7,1612000.0,3.0579,3.3737,0.3158,97.717,90.2864,105.1476,75.0567,101.08,99.062,19.8496,196.5335,41.3873,True
2013-08-27,104.0,104.0,101.71,103.17,806500.0,3.1287,3.4119,0.2832,98.397,91.612,105.182,69.2313,102.154,99.394,15.5049,155.6942,38.7291,True
2013-08-28,103.04,103.87,101.73,103.09,643800.0,3.1823,3.3965,0.2142,99.063,93.2508,104.8752,68.9316,103.38,99.7373,13.3704,145.4722,38.7291,True
2013-08-29,103.08,105.22,103.0201,104.48,295200.0,3.2371,3.4566,0.2195,99.6945,94.4362,104.9528,71.2487,103.652,100.1093,13.2128,151.1042,40.0515,True
2013-08-30,105.12,106.18,102.13,103.11,325200.0,3.2607,3.3551,0.0943,99.928,94.5012,105.3548,66.0468,103.71,100.4053,5.2642,138.0368,40.9727,True
2013-09-03,104.33,106.13,104.33,105.8,509200.0,3.2989,3.4518,0.1529,100.279,94.3133,106.2447,70.5675,103.93,100.9753,5.8126,146.349,40.9727,True
2013-09-04,105.9,106.9,103.77,103.99,692700.0,3.3079,3.3439,0.036,100.569,94.4752,106.6628,64.3872,104.094,101.4113,7.6904,133.1929,41.7157,True
2013-09-05,104.22,105.21,103.43,104.01,463100.0,3.2909,3.2229,-0.0681,100.8725,94.7282,107.0168,64.4241,104.278,101.7167,6.8122,120.1995,40.9192,False
2013-09-06,104.42,104.54,100.88,103.33,353100.0,3.2402,3.0371,-0.2031,101.094,94.9307,107.2573,62.0816,104.048,102.104,5.0653,102.7368,35.1268,False
2013-09-09,103.78,104.1,102.84,103.21,575100.0,3.1616,2.8473,-0.3143,101.321,95.1973,107.4447,61.6577,104.068,102.4733,5.0878,102.528,35.1268,False
2013-09-10,104.47,106.26,104.15,106.09,500400.0,3.1084,2.8959,-0.2125,101.763,95.6024,107.9236,67.3842,104.126,103.0453,7.6923,116.7417,37.3816,False
2013-09-11,106.3,110.423,106.3,107.41,2114300.0,3.088,3.0063,-0.0817,102.261,95.9667,108.5553,69.6129,104.81,103.686,13.0804,133.1795,41.3752,False
2013-09-12,107.5,108.61,106.73,107.24,747900.0,3.0794,3.045,-0.0344,102.6515,96.1428,109.1602,68.9627,105.456,104.3713,8.2851,122.8269,41.3752,False
2013-09-13,107.32,107.72,106.03,107.23,496600.0,3.0715,3.0398,-0.0317,103.137,96.7851,109.4889,68.9221,106.236,104.6453,8.6435,113.3797,39.8245,False
2013-09-16,108.82,109.81,107.54,108.47,441000.0,3.0772,3.1,0.0228,103.677,97.4408,109.9132,71.1752,107.288,105.022,10.2632,122.2959,41.7641,True
2013-09-17,109.08,109.82,107.94,109.57,349300.0,3.1017,3.1996,0.0979,104.28,98.2158,110.3442,73.0335,107.984,105.3467,10.2112,122.2914,41.7732,True
2013-09-18,109.57,111.18,108.41,110.98,425000.0,3.152,3.3536,0.2016,104.939,98.9709,110.9071,75.2268,108.698,105.8673,12.9878,127.2672,43.0092,True
2013-09-19,111.5,112.4988,110.1,110.73,404600.0,3.2049,3.4161,0.2113,105.6275,100.3648,110.8902,74.0821,109.396,106.3767,14.5842,130.8521,44.1777,True
2013-09-20,111.07,111.635,109.138,110.68,1439600.0,3.2483,3.4222,0.1739,106.0055,100.4402,111.5708,73.8414,110.086,106.79,6.5219,122.0162,42.0176,True
2013-09-23,110.92,111.88,108.96,109.87,650200.0,3.2633,3.3233,0.06,106.358,100.7515,111.9645,69.8984,110.366,107.2407,7.2161,117.0168,42.2417,True
2013-09-24,110.09,111.08,108.15,110.42,596200.0,3.261,3.2519,-0.0092,106.644,100.8254,112.4626,71.024,110.536,107.5487,2.4912,111.8579,40.4169,False
2013-09-25,110.3,111.746,108.8,110.93,653300.0,3.2487,3.1995,-0.0492,107.032,101.1571,112.9069,72.062,110.526,108.0113,7.4481,114.9133,41.0493,False
2013-09-26,110.87,111.99,109.37,110.1,560400.0,3.2101,3.0558,-0.1543,107.3825,101.6556,113.1094,67.8255,110.4,108.4173,7.8175,112.7159,41.2815,False
2013-09-27,109.8,111.99,109.35,111.17,731300.0,3.1669,2.9938,-0.1731,107.717,101.9262,113.5078,70.2419,110.498,108.94,6.4341,112.875,41.2351,False
2013-09-30,110.0,111.2619,109.0,110.16,522300.0,3.0996,2.8305,-0.2691,108.0695,102.5936,113.5454,65.2832,110.556,109.4033,4.7861,103.461,40.415,False
2013-10-01,110.37,112.13,110.309,111.37,600000.0,3.033,2.7668,-0.2662,108.348,102.7961,113.8999,68.1677,110.746,109.7553,5.6534,109.8972,41.2751,False
2013-10-02,110.79,113.68,109.51,113.6,727300.0,2.9991,2.8633,-0.1358,108.8285,103.2055,114.4515,72.6541,111.28,110.168,6.3424,114.7007,42.7751,False
2013-10-03,113.61,113.61,110.6,111.15,727300.0,2.9414,2.7108,-0.2306,109.1855,103.9374,114.4336,62.3157,111.49,110.4287,7.984,106.8989,42.7751,False
2013-10-04,111.09,112.25,110.86,112.04,636300.0,2.8794,2.6314,-0.248,109.621,104.9781,114.2639,64.2932,111.664,110.7493,7.3752,103.0656,42.7751,False
2013-10-07,111.02,112.15,110.5,111.81,498600.0,2.8077,2.5209,-0.2868,110.051,106.3693,113.7327,63.3724,111.994,110.972,7.7329,98.1871,41.8898,False
2013-10-08,111.74,112.25,104.28,104.57,1362500.0,2.6118,1.8281,-0.7837,109.975,105.925,114.025,42.7315,110.634,110.6387,5.6371,55.575,27.95,False
2013-10-09,103.91,104.7,98.411,103.09,1281300.0,2.3187,1.1463,-1.1724,109.759,104.8213,114.6967,39.8861,108.532,110.1127,-5.1828,6.6288,16.9271,False
2013-10-10,104.61,107.949,104.48,107.08,888700.0,2.0384,0.9174,-1.121,109.751,104.7965,114.7055,49.5832,107.718,109.8693,-0.6086,48.2097,20.7698,False
2013-10-11,107.35,108.24,106.37,106.59,762700.0,1.7685,0.6885,-1.0799,109.719,104.6921,114.7459,48.5526,106.628,109.5967,0.4827,52.2095,21.1022,False
2013-10-14,105.74,106.45,104.73,106.1,1323400.0,1.5072,0.4623,-1.0449,109.6005,104.3544,114.8466,47.495,105.486,109.3453,-3.0598,36.6263,18.2586,False
2013-10-15,105.69,108.385,105.6,106.79,892500.0,1.2727,0.3348,-0.9379,109.4615,104.0742,114.8488,49.1657,105.93,109.1033,-1.3067,47.6433,20.4985,False
2013-10-16,107.71,111.33,107.62,110.41,660400.0,1.1222,0.5199,-0.6023,109.433,104.0721,114.7939,56.8786,107.394,109.0687,0.1349,78.5564,23.7331,False
2013-10-17,110.49,111.4,109.71,111.3,643500.0,1.0437,0.7299,-0.3138,109.4615,104.0674,114.8556,58.5358,108.238,109.1487,-0.9767,88.7381,23.8081,False
2013-10-18,111.88,112.61,111.25,112.49,460000.0,1.0312,0.9811,-0.0501,109.552,104.0202,115.0838,60.6995,109.418,109.2367,0.8734,102.9032,25.1016,False
2013-10-21,113.25,113.619,111.09,112.32,601200.0,1.0556,1.1532,0.0976,109.6745,104.0129,115.3361,60.2185,110.662,109.3807,1.5543,103.8121,26.1647,True
2013-10-22,113.01,114.16,112.0,113.36,744900.0,1.116,1.3578,0.2418,109.8215,103.9417,115.7013,62.1827,111.976,109.5133,2.7728,112.4089,26.7317,True
2013-10-23,112.51,112.52,109.165,111.09,604600.0,1.1572,1.3216,0.1644,109.8295,103.9432,115.7158,55.7459,112.112,109.346,0.6926,81.0731,21.7491,True
2013-10-24,111.06,111.98,109.4,110.41,1423600.0,1.1705,1.2239,0.0534,109.845,103.9543,115.7357,53.9534,111.934,109.2967,-0.0089,74.9495,21.7491,True
2013-10-25,111.43,111.71,109.0,109.58,1045600.0,1.1498,1.0672,-0.0826,109.7655,103.9057,115.6253,51.7762,111.352,109.1327,-0.25,65.8929,21.0546,False
2013-10-28,109.74,109.93,108.13,108.47,729200.0,1.0886,0.8437,-0.2449,109.681,103.7977,115.5643,48.946,110.582,108.91,-1.1971,45.4664,19.5463,False
2013-10-29,109.09,111.24,108.98,111.24,575300.0,1.0469,0.88,-0.1669,109.6745,103.7984,115.5506,55.4562,110.158,109.3547,-0.7937,68.3889,21.0525,False
2013-10-30,111.4,113.65,107.16,107.16,1600600.0,0.9521,0.5729,-0.3792,109.3525,103.6695,115.0355,46.1659,109.372,109.626,-0.0264,48.7738,23.7242,False
2013-10-31,117.0,120.51,112.0,115.35,1793300.0,0.9575,0.9791,0.0216,109.5625,103.3441,115.7809,60.4249,110.36,110.1773,6.0734,149.417,30.5296,True
2013-11-01,115.08,116.95,113.17,114.16,851000.0,1.0043,1.1913,0.187,109.6685,103.2169,116.1201,58.032,111.276,110.682,4.1871,127.3941,30.5296,True
2013-11-04,114.5,115.18,113.25,114.4,681900.0,1.076,1.3631,0.2871,109.798,103.0811,116.5149,58.3881,112.462,111.2353,2.7017,117.1417,30.5296,True
2013-11-05,114.02,116.67,113.01,116.27,745200.0,1.1871,1.6313,0.4442,110.383,103.5523,117.2137,61.1405,113.468,111.8673,3.9376,130.7914,31.9172,True
2013-11-06,116.53,117.1,113.6,114.71,517200.0,1.2893,1.6984,0.4091,110.964,104.766,117.162,57.7275,114.978,112.154,11.8434,125.2887,32.314,True
2013-11-07,115.02,115.376,110.5,111.18,715000.0,1.3215,1.4501,0.1286,111.169,105.2327,117.1053,50.8461,114.144,112.146,6.8801,76.7767,26.8923,True
2013-11-08,112.08,114.0886,111.49,113.6,482400.0,1.3436,1.432,0.0884,111.5195,105.886,117.153,54.8035,114.032,112.22,5.4034,87.3119,26.8923,True
2013-11-11,113.74,115.285,113.16,114.86,545200.0,1.3753,1.5021,0.1268,111.9575,106.73,117.185,56.7461,114.124,112.3893,8.2997,110.137,28.0687,True
2013-11-12,114.38,115.4,114.17,114.82,459700.0,1.4076,1.5366,0.1291,112.359,107.5653,117.1527,56.6633,113.834,112.4867,6.4723,115.3936,28.1817,True
2013-11-13,114.12,117.055,113.8,116.99,569700.0,1.4699,1.7193,0.2494,112.688,107.5815,117.7945,60.0529,114.29,112.88,5.1424,135.9274,29.7953,True
2013-11-14,117.18,117.57,116.11,117.49,379400.0,1.5525,1.8827,0.3303,112.9975,107.5276,118.4674,60.8096,115.552,113.352,5.5386,156.7039,30.2909,True
2013-11-15,117.13,118.48,116.02,118.2,476500.0,1.6512,2.0459,0.3948,113.283,107.3707,119.1953,61.9075,116.472,113.9267,5.2127,163.4126,31.1642,True
2013-11-18,118.55,120.2425,117.24,118.03,686800.0,1.7483,2.1369,0.3886,113.5685,107.3275,119.8095,61.4658,117.106,114.564,5.8296,177.9854,32.8217,True
2013-11-19,118.19,118.61,115.98,116.08,765900.0,1.8043,2.0283,0.224,113.7045,107.3697,120.0393,56.5102,117.358,114.8867,3.898,140.4301,30.5365,True
2013-11-20,116.18,117.71,116.1,116.98,700800.0,1.8418,1.9919,0.1501,113.999,107.6302,120.3678,58.1776,117.356,115.5413,4.6125,137.9522,30.5365,True
2013-11-21,117.74,119.72,117.03,119.36,624300.0,1.8996,2.1305,0.231,114.4465,107.8942,120.9988,62.2756,117.73,115.8087,6.9119,169.3559,32.4538,True
2013-11-22,120.0,122.085,119.744,120.93,1296700.0,1.9877,2.3401,0.3524,115.014,108.2824,121.7456,64.719,118.276,116.26,9.2874,204.7414,34.6133,True
2013-11-25,121.9,122.34,120.1,120.72,1265100.0,2.0823,2.4609,0.3786,115.6265,109.1642,122.0888,64.1238,118.814,116.6813,11.289,196.9296,34.8417,True
2013-11-26,121.15,121.86,119.435,120.52,3568900.0,2.1682,2.5115,0.3433,116.0905,109.6221,122.5589,63.5276,119.702,116.9647,9.5469,178.1822,33.6039,True
2013-11-27,120.55,121.41,119.74,121.2,443700.0,2.2499,2.5768,0.3269,116.7925,111.3944,122.1906,64.7224,120.546,117.3973,6.828,172.5088,33.6039,True
2013-11-29,120.99,122.788,120.56,121.78,245900.0,2.3289,2.6449,0.316,117.114,111.3447,122.8833,65.7478,121.03,118.104,1.8903,180.145,34.8849,True
2013-12-02,122.4,123.96,121.5,122.7,928400.0,2.4114,2.7414,0.33,117.541,111.454,123.628,67.3602,121.384,118.7107,5.994,188.5867,35.9536,True
2013-12-03,122.18,122.9981,121.151,122.05,678200.0,2.4759,2.734,0.2581,117.9235,111.7139,124.1331,65.0425,121.65,119.19,6.7877,167.5247,35.2812,True
2013-12-04,121.66,122.75,120.71,121.99,523000.0,2.5192,2.6922,0.173,118.2095,111.807,124.612,64.8219,121.944,119.668,5.2113,154.6129,34.4269,True
2013-12-05,121.17,123.32,121.17,122.19,561900.0,2.5443,2.6448,0.1005,118.5835,112.1685,124.9985,65.2429,122.142,120.0147,5.3117,153.001,34.9667,True
2013-12-06,119.3,120.21,117.63,118.73,2107800.0,2.4957,2.3014,-0.1943,118.961,113.5182,124.4038,53.3977,121.532,120.0973,4.1898,92.6602,28.2961,False
2013-12-09,119.0,119.72,117.82,118.31,985000.0,2.3911,1.9727,-0.4184,119.1965,114.3242,124.0688,52.166,120.654,120.1047,4.936,85.1197,28.2961,False
2013-12-10,118.0,119.49,117.06,118.48,696900.0,2.2541,1.7063,-0.5479,119.3775,114.911,123.844,52.6398,119.94,120.1347,3.6475,77.5126,26.9036,False
2013-12-11,118.33,118.7299,116.471,116.78,476200.0,2.0718,1.3424,-0.7294,119.4755,115.3395,123.6115,47.5894,118.898,120.1813,2.8855,58.6082,25.8271,False
2013-12-12,116.4,117.46,115.6154,116.59,487600.0,1.8628,1.0269,-0.8359,119.4555,115.268,123.643,47.0489,117.778,120.1553,0.346,44.2858,24.27,False
2013-12-13,117.14,118.51,116.51,118.12,506700.0,1.6683,0.8901,-0.7782,119.487,115.35,123.624,51.7748,117.656,120.0727,0.7995,61.1456,25.4218,False
2013-12-16,118.91,120.0,118.33,118.6,624800.0,1.4968,0.811,-0.6858,119.507,115.3912,123.6228,53.1795,117.714,119.9173,1.2829,78.955,27.0236,False
2013-12-17,118.74,119.24,116.95,118.15,670200.0,1.3383,0.7039,-0.6343,119.513,115.4055,123.6205,51.6678,117.648,119.746,-0.8337,62.8608,24.5049,False
2013-12-18,118.74,119.42,116.03,119.12,413900.0,1.2085,0.6894,-0.5191,119.665,115.8633,123.4667,54.6453,118.116,119.6527,0.6829,62.0491,22.8535,False
2013-12-19,118.81,119.26,116.861,117.06,563400.0,1.0679,0.5058,-0.5621,119.669,115.8785,123.4595,47.9271,118.21,119.3767,1.3168,52.7444,22.8535,False
2013-12-20,117.78,119.02,116.8601,117.87,830100.0,0.9385,0.4208,-0.5177,119.5945,115.7249,123.4641,50.4914,118.16,119.116,-0.5847,54.0599,22.8518,False
2013-12-23,118.45,119.055,118.09,118.62,710000.0,0.8327,0.4093,-0.4234,119.479,115.6379,123.3201,52.7973,118.164,118.844,-2.4819,63.1115,22.8927,False
2013-12-24,118.5,118.99,117.96,118.09,272300.0,0.7368,0.3533,-0.3835,119.3475,115.5053,123.1897,50.9988,118.152,118.58,-2.7383,57.2823,22.647,False
2013-12-26,118.16,119.2,118.075,118.53,701800.0,0.6575,0.3405,-0.317,119.248,115.4294,123.0666,52.4399,118.034,118.3493,-2.1828,59.6383,22.9003,False
2013-12-27,118.7,118.88,115.13,115.95,527000.0,0.5502,0.1208,-0.4294,118.9855,115.0207,122.9503,44.2621,117.812,117.9333,-2.0838,26.262,17.4177,False
2013-12-30,115.96,116.31,113.01,114.27,762600.0,0.4028,-0.1867,-0.5895,118.61,114.3626,122.8574,39.9189,117.092,117.636,-5.2758,-10.1336,13.7044,False
2013-12-31,114.25,117.26,114.17,117.17,461300.0,0.2834,-0.1942,-0.4776,118.3335,114.4859,122.1811,49.1476,116.802,117.56,-5.405,17.1025,14.9304,False
date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-03,29.97,30.62,29.81,30.56,1275500.0,0.3504,0.429,0.0786,30.3201,28.3189,29.3195,63.712,29.836,29.4393,5.7686,201.4098,0.6887,True
2012-01-04,30.49,30.77,30.22,30.55,221200.0,0.375,0.4737,0.0987,30.5181,28.2809,29.3995,63.5932,30.02,29.5473,6.14,206.2469,1.4209,True
2012-01-05,30.58,31.46,30.161,31.15,691700.0,0.4103,0.5512,0.141,30.8415,28.1785,29.51,67.4924,30.362,29.6633,8.0728,229.7747,4.7072,True
2012-01-06,31.15,31.61,31.01,31.18,326100.0,0.4498,0.6081,0.1582,31.1092,28.1378,29.6235,67.6779,30.662,29.7447,9.3015,243.415,5.4044,True
2012-01-09,31.17,31.65,30.76,31.57,140000.0,0.4952,0.6768,0.1816,31.4169,28.1131,29.765,70.0571,31.002,29.9533,8.9501,231.3078,4.1134,True
2012-01-10,31.84,32.07,31.56,32.02,342700.0,0.5479,0.7588,0.2109,31.8053,28.0007,29.903,72.5548,31.294,30.144,9.4539,257.1787,6.0787,True
2012-01-11,32.0,32.53,31.8,32.4,256400.0,0.6073,0.8447,0.2374,32.2109,27.9421,30.0765,74.4807,31.664,30.4027,11.9023,263.5389,8.1751,True
2012-01-12,32.45,32.53,32.18,32.53,207800.0,0.6684,0.9128,0.2444,32.5933,27.8717,30.2325,75.1206,31.94,30.6047,9.3445,255.8875,8.1751,True
2012-01-13,32.31,32.48,31.98,32.32,322000.0,0.7225,0.939,0.2165,32.8753,27.8257,30.3505,71.9959,32.168,30.794,6.8421,225.9543,7.1002,True
2012-01-17,32.4,33.45,31.79,32.55,232000.0,0.7714,0.9671,0.1957,33.0943,28.0177,30.556,73.2992,32.364,30.996,12.8162,228.6332,11.4403,True
2012-01-18,32.59,33.0,32.41,32.77,245200.0,0.8163,0.9957,0.1794,33.3639,28.1091,30.7365,74.5147,32.514,31.2147,12.2067,219.1531,11.4403,True
2012-01-19,32.9,33.25,32.78,33.24,271700.0,0.8619,1.0443,0.1824,33.6091,28.3359,30.9725,76.9198,32.682,31.4553,14.0261,222.9674,12.5296,True
2012-01-20,33.14,33.25,33.09,33.2,75900.0,0.903,1.0672,0.1643,33.8729,28.4421,31.1575,76.2635,32.816,31.706,12.2931,211.7594,12.5296,True
2012-01-23,33.12,33.73,33.07,33.52,187700.0,0.9421,1.0986,0.1565,34.1458,28.5732,31.3595,77.8811,33.056,31.962,14.339,209.2547,14.6148,True
2012-01-24,33.45,33.88,33.3,33.66,97200.0,0.978,1.1218,0.1437,34.3903,28.7427,31.5665,78.5658,33.278,32.2147,14.5756,201.9167,15.2569,True
2012-01-25,33.62,34.0,33.6,33.97,138700.0,1.0128,1.1519,0.1391,34.6306,28.9504,31.7905,80.0322,33.518,32.442,15.2542,196.774,15.7721,True
2012-01-26,34.0,34.04,33.63,33.76,176600.0,1.0393,1.1456,0.1063,34.7787,29.2153,31.997,76.2461,33.622,32.656,14.3817,180.2606,15.9454,True
2012-01-27,33.72,34.14,33.19,34.11,161100.0,1.0626,1.1555,0.093,34.8961,29.5649,32.2305,78.0964,33.804,32.8533,15.3378,168.0523,13.3376,True
2012-01-30,33.77,33.99,33.72,33.82,134700.0,1.0755,1.127,0.0516,34.915,29.96,32.4375,73.0452,33.864,33.0293,14.4444,158.6091,13.3376,True
2012-01-31,33.96,34.2,33.7,33.99,98200.0,1.0815,1.1054,0.024,34.9089,30.3781,32.6435,74.0975,33.93,33.1907,14.2666,153.2936,14.2891,True
2012-02-01,34.19,34.5,34.13,34.35,79300.0,1.0861,1.1046,0.0185,35.0015,30.6645,32.833,76.2051,34.006,33.346,12.6715,156.6033,15.6348,True
2012-02-02,34.43,34.54,34.29,34.47,194500.0,1.0891,1.1009,0.0119,35.0396,31.0184,33.029,76.877,34.148,33.484,12.2522,150.9589,15.814,True
2012-02-03,34.63,34.75,34.51,34.74,124700.0,1.0927,1.1071,0.0144,35.156,31.261,33.2085,78.3508,34.274,33.6313,10.4577,150.0729,16.7582,True
2012-02-06,34.44,35.33,34.44,35.23,279200.0,1.1018,1.1383,0.0365,35.3145,31.5075,33.411,80.738,34.556,33.8253,11.7684,152.323,19.3001,True
2012-02-07,35.26,35.43,35.02,35.21,302100.0,1.1111,1.1483,0.0372,35.4532,31.7328,33.593,80.3505,34.8,34.0027,11.9431,151.0712,19.7299,True
2012-02-08,35.1,35.75,34.96,35.74,167500.0,1.1259,1.1853,0.0593,35.7152,31.8428,33.779,82.7069,35.078,34.2007,11.4749,150.4943,21.0973,True
2012-02-09,36.0,37.0,35.84,36.75,352300.0,1.157,1.2813,0.1243,36.2202,31.7728,33.9965,86.1082,35.534,34.4347,13.7412,171.3885,26.0986,True
2012-02-10,36.49,36.78,36.32,36.49,167700.0,1.1898,1.3212,0.1313,36.5612,31.8278,34.1945,81.6773,35.884,34.654,13.0649,161.7419,26.0986,True
2012-02-13,36.6,36.66,35.36,35.4,755200.0,1.202,1.2504,0.0485,36.6055,32.0915,34.3485,66.343,35.918,34.7793,12.8695,134.2473,20.0546,True
2012-02-14,35.24,36.22,35.174,36.14,233800.0,1.2095,1.2398,0.0303,36.7552,32.3008,34.528,70.387,36.104,34.9447,8.281,128.9734,18.9314,True
2012-02-15,36.18,36.3694,35.86,36.14,229500.0,1.2111,1.2173,0.0062,36.8756,32.5174,34.6965,70.387,36.184,35.0893,10.2103,130.5011,19.5462,True
2012-02-16,36.04,36.5,35.91,36.42,263500.0,1.2105,1.2082,-0.0023,37.0503,32.6607,34.8555,71.8559,36.118,35.2667,9.7744,128.8346,20.085,False
2012-02-17,36.43,36.99,36.37,36.66,204900.0,1.2097,1.2064,-0.0033,37.2195,32.8375,35.0285,73.0821,36.152,35.4367,11.2481,133.2921,22.0762,False
2012-02-21,36.46,36.62,35.74,36.2,202500.0,1.1986,1.1545,-0.0441,37.2951,33.0299,35.1625,67.0804,36.312,35.5953,8.568,116.1976,18.2247,False
