date,open,high,low,Close,vol,MACD_Signal,MACD,MACD_Hist,Real Middle Band,Real Lower Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-04-04,21.87,22.33,21.79,8.59323831483,20597300.0,0.4548,-0.1031,0.3516,7.9002,9.3421,8.6212,58.1745,8.7443,8.7887,5.3453,85.1691,24.5136,False
2013-04-05,21.99,22.09,21.79,8.46607380165,18875100.0,0.4254,-0.1177,0.3077,7.9811,9.3094,8.6452,54.8087,8.6002,8.7898,5.2493,77.2815,24.5136,False
2013-04-08,22.05,22.24,21.66,8.45065992126,15245900.0,0.394,-0.1255,0.2685,8.0539,9.2774,8.6657,54.3999,8.4938,8.7833,5.7637,74.4559,25.2228,False
2013-04-09,21.98,22.32,21.89,8.56241055406,16487500.0,0.3639,-0.1203,0.2436,8.1308,9.2464,8.6886,56.8969,8.5031,8.7677,6.0584,77.2448,25.6019,False
2013-04-10,22.17,22.45,22.17,8.60094525502,15936000.0,0.336,-0.1115,0.2245,8.1845,9.2282,8.7063,57.7517,8.5347,8.7474,4.662,79.266,26.22,False
2013-04-11,20.99,21.27,20.61,8.04604556115,47718300.0,0.3014,-0.1387,0.1626,8.1402,9.2556,8.6979,44.2219,8.4252,8.695,-0.561,39.742,14.6008,False
2013-04-12,20.78,20.94,20.66,8.05375250134,19558400.0,0.2637,-0.1507,0.113,8.0614,9.2946,8.678,44.4157,8.3428,8.6585,-4.5579,35.8349,14.6008,False
2013-04-15,20.77,21.15,20.68,7.96897615922,15919800.0,0.2241,-0.1582,0.066,7.9606,9.3376,8.6491,42.6686,8.2464,8.5979,-4.6438,34.5194,15.6814,False
2013-04-16,20.78,21.14,20.67,8.10384761259,13923400.0,0.1871,-0.148,0.0392,7.8904,9.3385,8.6144,46.271,8.1547,8.5447,-7.7259,36.2184,15.6105,False
2013-04-17,20.87,20.9,20.43,7.89576022739,15693400.0,0.1499,-0.1488,0.0011,7.7891,9.3388,8.564,41.9171,8.0137,8.4638,-9.6802,25.1706,13.908,False
2013-04-18,20.53,20.58,20.06,7.78786306469,18681100.0,0.1125,-0.1498,-0.0373,7.6777,9.3458,8.5117,39.8347,7.962,8.3772,-12.7226,14.5149,11.3375,False
2013-04-19,19.59,19.93,19.07,7.53738750843,28418900.0,0.0726,-0.1596,-0.087,7.5245,9.3927,8.4586,35.454,7.8588,8.2672,-13.5358,-9.5357,4.8963,False
2013-04-22,19.69,19.8,19.31,7.61445691036,22852800.0,0.0343,-0.1531,-0.1187,7.4136,9.3771,8.3954,37.7122,7.7879,8.176,-14.4339,-7.9447,4.8963,False
2013-04-23,19.75,20.0,19.55,7.5720687393,20012200.0,-0.0017,-0.144,-0.1456,7.3138,9.344,8.3289,36.9504,7.6815,8.1131,-14.6758,-6.123,6.0321,False
2013-04-24,19.52,20.35,19.49,7.64528467113,25780900.0,-0.0332,-0.1261,-0.1592,7.2654,9.2459,8.2557,39.2225,7.6314,8.0599,-14.1712,-2.6841,7.9877,False
2013-04-25,19.92,20.0,19.58,7.54894791872,22505200.0,-0.0617,-0.1141,-0.1758,7.2203,9.1373,8.1788,37.3262,7.5836,7.9903,-15.8603,-10.2913,7.9877,False
2013-04-26,19.66,20.35,19.56,7.69537978238,27192500.0,-0.0844,-0.0907,-0.175,7.2439,8.9645,8.1042,41.9008,7.6152,7.9389,-14.9603,-4.5365,9.9264,False
2013-04-29,20.04,20.61,19.92,7.89961369749,15918700.0,-0.0987,-0.0574,-0.1561,7.2868,8.8133,8.0501,47.6147,7.6723,7.9022,-14.3035,6.6739,11.3376,False
2013-04-30,20.55,20.7,20.24,7.93814839845,15061200.0,-0.1063,-0.0302,-0.1365,7.2875,8.7549,8.0212,48.6359,7.7455,7.8606,-7.9181,10.713,11.8239,False
2013-05-01,20.48,20.58,20.154,7.84181164604,15127000.0,-0.1105,-0.0168,-0.1272,7.2801,8.7021,7.9911,46.2224,7.7848,7.81,-8.2888,2.6117,11.231,False
2013-05-02,20.43,20.62,20.3,7.88034634701,9394400.0,-0.1115,-0.004,-0.1155,7.2995,8.6115,7.9555,47.3423,7.8511,7.7989,-7.6579,3.8175,11.4531,False
2013-05-03,20.63,20.945,20.58,7.94970880874,10923400.0,-0.1091,0.0097,-0.0994,7.3168,8.5425,7.9297,49.3755,7.9019,7.792,-5.1833,12.1369,13.2462,True
2013-05-06,20.66,20.8,20.55,7.95356227884,7597700.0,-0.1043,0.019,-0.0854,7.3401,8.4696,7.9048,49.4916,7.9127,7.7909,-6.4748,7.1318,13.0313,True
2013-05-07,20.73,20.86,20.46,7.89961369749,13431300.0,-0.099,0.0213,-0.0777,7.3941,8.3492,7.8717,47.8459,7.905,7.7773,-6.5412,1.7947,12.3808,True
2013-05-08,20.47,21.07,20.44,8.11926149298,12844300.0,-0.0899,0.0366,-0.0533,7.4848,8.2104,7.8476,54.4526,7.9605,7.7922,-6.147,10.7976,13.5613,True
2013-05-09,21.04,21.68,20.999,8.16164966404,15489000.0,-0.0779,0.0477,-0.0302,7.4748,8.232,7.8534,55.6152,8.0168,7.8171,1.9276,29.1109,16.8696,True
2013-05-10,21.28,21.64,21.19,8.30037458751,12733600.0,-0.0625,0.0618,-0.0007,7.4478,8.2836,7.8657,59.2613,8.0869,7.868,3.3429,35.3857,16.8696,True
2013-05-13,21.45,21.53,21.2,8.22715865568,8386000.0,-0.0466,0.0633,0.0166,7.4336,8.3236,7.8786,56.6307,8.1416,7.9089,1.7967,27.5763,16.8696,True
2013-05-14,21.33,21.71,21.07,8.29266764731,18495400.0,-0.0303,0.0655,0.0352,7.4171,8.359,7.8881,58.4009,8.2202,7.9569,2.6963,28.6041,17.8455,True
2013-05-15,21.43,21.44,20.77,8.08072679201,21036900.0,-0.0177,0.0502,0.0325,7.4189,8.3757,7.8973,51.162,8.2125,7.9859,2.5837,3.1185,15.5466,True
2013-05-16,20.91,21.54,20.91,8.23101212577,17389200.0,-0.0058,0.0477,0.042,7.4227,8.4162,7.9195,55.3653,8.2264,8.0314,4.6647,11.9249,16.1014,True
2013-05-17,21.39,21.49,21.06,8.19633089491,14610200.0,0.0046,0.0415,0.0461,7.4743,8.4305,7.9524,54.2117,8.2056,8.0648,7.8274,7.8558,16.1014,True
2013-05-20,21.24,21.3601,21.03,8.16164966404,11266100.0,0.0129,0.0332,0.0461,7.5199,8.4396,7.9798,53.0278,8.1925,8.0823,7.8793,-0.4084,15.8652,True
2013-05-21,21.23,21.37,21.035,8.13467537336,10930300.0,0.019,0.0244,0.0434,7.5838,8.432,8.0079,52.08,8.1609,8.0954,6.85,-4.3323,15.9226,True
2013-05-22,21.17,21.55,21.11,8.18091701452,35159200.0,0.0241,0.0204,0.0445,7.6388,8.4305,8.0347,53.6031,8.1809,8.118,5.8968,2.6469,16.9699,True
2013-05-23,23.21,24.95,22.9,9.57972665949,87691400.0,0.0506,0.1059,0.1564,7.3975,8.8749,8.1362,77.1461,8.4507,8.2313,24.75,209.2124,33.0005,True
2013-05-24,24.58,24.78,24.16,9.32925110323,29311300.0,0.0849,0.1374,0.2223,7.3434,9.0924,8.2179,70.3021,8.6772,8.3232,21.769,204.7708,33.0005,True
2013-05-28,24.4,24.7,24.21,9.49880378747,19644900.0,0.1249,0.1601,0.285,7.2746,9.3212,8.2979,72.0974,8.9447,8.4263,19.8447,199.4727,33.0005,True
2013-05-29,24.44,25.3362,24.41,9.72615852315,22508000.0,0.1697,0.1792,0.349,7.2052,9.5693,8.3873,74.3271,9.263,8.548,22.3971,214.3084,35.4529,True
2013-05-30,25.18,25.47,25.05,9.73386546334,23705900.0,0.2149,0.1808,0.3957,7.1917,9.7721,8.4819,74.4014,9.5736,8.6557,23.7609,214.4208,35.9543,True
2013-05-31,25.15,25.34,24.4,9.41017397525,22355500.0,0.2523,0.1497,0.402,7.2388,9.8779,8.5584,65.8287,9.5397,8.7389,22.8904,171.0809,30.9297,True
2013-06-03,24.46,25.06,24.37,9.59514053987,20681700.0,0.2853,0.1318,0.4171,7.2786,10.0026,8.6406,68.0805,9.5928,8.8252,19.6467,164.0167,30.703,True
2013-06-04,24.84,25.1999,24.42,9.48724337718,16972300.0,0.3114,0.1042,0.4156,7.346,10.0886,8.7173,65.3875,9.5905,8.9092,21.1534,153.4312,31.2674,True
2013-06-05,24.55,24.66,24.12,9.32154416303,15867900.0,0.3284,0.0681,0.3965,7.447,10.1299,8.7884,61.3918,9.5096,8.9778,18.2167,124.8398,28.9765,True
2013-06-06,24.2,24.57,23.71,9.34466498361,15147700.0,0.3385,0.0403,0.3788,7.5242,10.1751,8.8497,61.7413,9.4318,9.0621,16.6113,112.0319,25.9221,True
2013-06-07,24.33,24.81,24.26,9.56045930901,12844300.0,0.3463,0.0315,0.3778,7.5992,10.2401,8.9196,64.9173,9.4618,9.1507,14.4373,128.21,26.9519,True
2013-06-10,24.66,24.815,24.34,9.49310065172,14162400.0,0.3506,0.0169,0.3674,7.6684,10.2902,8.9793,63.1637,9.4414,9.2372,15.3518,125.0118,27.6006,True
2013-06-11,24.27,24.62,24.09,9.39619272347,12508900.0,0.3499,-0.0026,0.3473,7.7624,10.313,9.0377,60.6387,9.4232,9.3195,15.0301,108.6364,25.7235,False
2013-06-12,24.69,25.49,24.69,9.65590597119,22191000.0,0.3496,-0.0012,0.3484,7.8516,10.3602,9.1059,64.6916,9.4901,9.4209,18.1075,135.3589,29.3991,False
2013-06-13,24.78,25.28,24.6,9.66365860545,13706100.0,0.3488,-0.003,0.3458,8.0017,10.3683,9.185,64.8075,9.5539,9.5197,18.6095,125.9954,28.729,False
2013-06-14,24.93,25.09,24.55,9.59000857998,9749100.0,0.3459,-0.0119,0.334,8.1428,10.3632,9.253,62.7123,9.5598,9.5204,17.1716,115.6855,28.3534,False
2013-06-17,24.88,25.33,24.85,9.75281389944,13240100.0,0.3435,-0.0096,0.3339,8.3135,10.3481,9.3308,65.3644,9.6117,9.5486,18.5676,123.1665,29.3594,False
2013-06-18,25.17,25.55,25.13,9.86135077909,11493200.0,0.3425,-0.0038,0.3387,8.5275,10.304,9.4158,67.0389,9.7047,9.5728,20.3247,127.8231,30.2721,False
2013-06-19,25.41,25.87,25.3,9.85747446196,17328200.0,0.3417,-0.0034,0.3383,8.8163,10.1876,9.5019,66.9151,9.7451,9.5816,21.7753,128.5698,31.5797,False
2013-06-20,25.62,25.62,24.57,9.58225594572,17810400.0,0.3358,-0.0236,0.3122,9.2515,9.8925,9.572,58.6731,9.7288,9.5715,19.5912,103.6832,26.0939,False
2013-06-21,24.94,25.05,24.11,9.3613058693,23634800.0,0.3227,-0.0522,0.2705,9.2277,9.8944,9.5611,53.0523,9.683,9.5682,0.9961,81.7925,22.8127,False
2013-06-24,23.94,24.0,23.19,9.08221103593,15995200.0,0.3007,-0.0882,0.2125,9.1671,9.9303,9.5487,46.9635,9.5489,9.534,-2.5735,48.169,16.6395,False
2013-06-25,23.72,24.28,23.71,9.24501635539,14435200.0,0.2761,-0.0984,0.1777,9.1324,9.9397,9.536,50.5132,9.4257,9.5179,-1.1176,62.7115,17.9165,False
2013-06-26,24.19,24.51,23.92,9.30703742948,14482900.0,0.2515,-0.0982,0.1533,9.1096,9.9206,9.5151,51.8292,9.3156,9.5169,-2.6874,67.5562,18.9537,False
2013-06-27,24.11,24.77,24.09,9.60163753137,15520900.0,0.2324,-0.0765,0.1559,9.1133,9.9037,9.5085,57.5713,9.3194,9.534,-2.1717,78.831,20.114,False
2013-06-28,24.55,24.92,24.48,9.61326648276,15881500.0,0.2173,-0.0602,0.1571,9.1236,9.9136,9.5186,57.7841,9.3698,9.5375,-1.0744,82.2393,20.7795,False
2013-07-01,24.95,25.1,24.8,9.66365860545,9981400.0,0.2059,-0.0456,0.1603,9.1233,9.9208,9.522,58.7449,9.4861,9.5489,0.7535,86.0546,21.5767,False
2013-07-02,24.89,25.21,24.79,9.69854545962,10293500.0,0.1975,-0.0337,0.1638,9.1269,9.9383,9.5326,59.4299,9.5768,9.5691,0.6332,84.8361,22.0641,False
2013-07-03,24.88,25.27,24.76,9.7605665337,7485900.0,0.1919,-0.0224,0.1696,9.1494,9.9597,9.5546,60.6734,9.6675,9.5761,3.0812,83.705,22.3319,False
2013-07-05,25.29,25.75,25.2,9.91561921891,12804600.0,0.1904,-0.0059,0.1845,9.1611,10.0052,9.5831,63.6574,9.7303,9.5929,5.424,94.4334,24.4437,False
2013-07-08,25.71,25.87,25.11,9.75669021657,11145500.0,0.1886,-0.0072,0.1815,9.1644,10.0215,9.5929,58.7609,9.759,9.604,4.8907,87.253,24.9625,False
2013-07-09,25.55,25.62,25.28,9.87297973048,9828700.0,0.1882,-0.0019,0.1863,9.1693,10.0545,9.6119,61.1063,9.8009,9.612,3.244,86.7233,24.9625,False
2013-07-10,26.08,26.71,25.7,10.0512903185,33179700.0,0.191,0.0112,0.2022,9.1746,10.1147,9.6447,64.4298,9.8714,9.6246,8.489,104.2956,29.5087,True
2013-07-11,26.23,26.54,25.99,10.2257245893,20139400.0,0.198,0.0282,0.2262,9.1391,10.2072,9.6732,67.3537,9.9645,9.6492,4.1193,106.8523,29.5087,True
2013-07-12,26.39,26.495,26.1,10.1520745638,11333800.0,0.2057,0.0309,0.2366,9.1243,10.2709,9.6976,64.9389,10.0118,9.6872,4.8062,102.5481,29.5087,True
2013-07-15,26.33,26.44,26.11,10.2257245893,8270600.0,0.2142,0.0337,0.2479,9.1145,10.3442,9.7294,66.2359,10.1056,9.7448,5.3806,101.4964,29.5087,True
2013-07-16,26.41,26.52,26.19,10.2528588092,10876500.0,0.2226,0.0336,0.2561,9.0984,10.4103,9.7544,66.7218,10.1815,9.8228,4.698,101.9517,29.8424,True
2013-07-17,26.28,26.49,26.04,10.1985903694,16597500.0,0.2291,0.0262,0.2553,9.0883,10.4541,9.7712,64.7256,10.211,9.8864,3.6791,96.7963,28.6809,True
2013-07-18,26.24,26.43,25.93,10.2063430037,10687100.0,0.2338,0.0186,0.2524,9.0805,10.4968,9.7887,64.8864,10.2071,9.9464,2.1647,93.708,27.8282,True
2013-07-19,26.03,26.11,25.06,9.74506126518,24885800.0,0.2291,-0.0187,0.2104,9.0946,10.499,9.7968,50.2763,10.1257,9.9559,1.9126,65.4638,21.36,False
2013-07-22,25.25,25.69,25.15,9.888484999,14231500.0,0.2206,-0.034,0.1866,9.1493,10.497,9.8232,53.7458,10.0583,9.9743,2.5549,64.8086,21.36,False
2013-07-23,25.62,26.04,25.62,9.97376397586,11201400.0,0.211,-0.0384,0.1726,9.2839,10.4516,9.8677,55.7144,10.0024,9.995,8.5,76.5245,22.9814,False
2013-07-24,25.83,26.14,25.7826,10.1210640268,11263800.0,0.2031,-0.0317,0.1714,9.3934,10.4297,9.9115,58.9478,9.9869,10.0231,7.6606,83.8327,23.4401,False
2013-07-25,26.04,26.28,25.79,10.1714561495,10950300.0,0.197,-0.0244,0.1725,9.506,10.4035,9.9548,60.0178,9.98,10.0505,7.2215,86.8511,24.0838,False
2013-07-26,26.01,26.05,25.77,10.0745482212,7457200.0,0.1903,-0.0266,0.1637,9.5576,10.3992,9.9784,56.9589,10.0459,10.0611,5.1675,79.6093,23.9324,False
2013-07-29,25.96,26.19,25.61,9.95050607308,9059300.0,0.1813,-0.0362,0.1451,9.6087,10.3818,9.9953,53.2376,10.0583,10.074,5.0963,74.258,22.7145,False
2013-07-30,25.77,26.05,25.67,9.99314556151,13112000.0,0.1714,-0.0393,0.1322,9.6563,10.3672,10.0118,54.3364,10.0621,10.082,3.7849,73.9895,22.7145,False
2013-07-31,25.8,26.18,25.575,9.95438239021,18035900.0,0.1607,-0.0432,0.1175,9.6978,10.3512,10.0245,53.1207,10.0288,10.0756,3.8477,72.307,23.3475,False
2013-08-01,25.79,26.36,25.7,10.1675798324,9522100.0,0.1529,-0.0312,0.1217,9.7363,10.3535,10.0449,58.5816,10.028,10.0717,4.3134,85.8127,24.2213,False
2013-08-02,26.27,27.777,26.24,10.4660562514,30178500.0,0.1518,-0.0044,0.1474,9.7198,10.425,10.0724,64.7423,10.1063,10.0926,7.8718,132.1955,30.5591,False
2013-08-05,26.75,27.15,26.75,10.4776852028,8630900.0,0.1548,0.012,0.1667,9.7451,10.4718,10.1085,64.9599,10.2118,10.1094,4.9478,129.6976,30.5591,True
2013-08-06,27.09,27.12,26.41,10.2489824921,10890500.0,0.1562,0.0056,0.1618,9.7759,10.4787,10.1273,57.4852,10.2629,10.1092,5.8548,110.7873,27.9046,True
2013-08-07,26.36,26.71,26.23,10.3458904204,8030300.0,0.1577,0.0061,0.1638,9.78,10.504,10.142,59.5959,10.3412,10.119,0.0,103.357,26.5197,True
2013-08-08,26.89,26.93,26.46,10.4156641287,9960000.0,0.1599,0.0091,0.169,9.7717,10.5313,10.1515,61.0862,10.3909,10.133,1.4695,114.7163,27.4955,True
2013-08-09,26.73,27.1,26.5,10.3769009574,11150100.0,0.1616,0.0065,0.1681,9.7704,10.555,10.1627,59.7738,10.373,10.1751,2.2834,116.3672,28.2443,True
2013-08-12,26.67,26.845,26.51,10.365272006,8746300.0,0.1622,0.0024,0.1646,9.7683,10.5711,10.1697,59.3639,10.3505,10.2069,1.5318,109.1105,28.2443,True
2013-08-13,27.02,27.58,26.97,10.5823457653,17994700.0,0.1652,0.0121,0.1772,9.7472,10.6252,10.1862,64.2654,10.4172,10.2474,3.997,146.1563,31.4116,True
2013-08-14,27.27,27.32,26.95,10.5358299597,10399900.0,0.1684,0.013,0.1814,9.7383,10.6678,10.203,62.5336,10.4552,10.2751,3.1333,135.3659,31.2513,True
2013-08-15,26.76,26.8401,25.83,10.0590429527,15054800.0,0.1637,-0.0191,0.1446,9.7267,10.6646,10.1957,48.2536,10.3839,10.2676,1.5516,65.1863,22.7249,False
2013-08-16,25.95,26.57,25.92,10.2412298578,15088600.0,0.1567,-0.028,0.1287,9.7995,10.6415,10.2205,52.6778,10.3567,10.2787,1.7618,70.7742,22.7249,False
2013-08-19,26.3,26.53,25.805,10.0319087328,11810500.0,0.1449,-0.0469,0.098,9.825,10.6303,10.2277,47.6615,10.2901,10.2841,3.2698,49.5042,21.8841,False
2013-08-20,25.87,26.0184,25.565,10.0164034643,10686500.0,0.1303,-0.0587,0.0716,9.8321,10.6274,10.2298,47.304,10.1769,10.2857,-0.0829,25.5768,20.1373,False
2013-08-21,25.93,26.04,25.235,9.83809287631,25730100.0,0.1114,-0.0755,0.0359,9.7848,10.6465,10.2156,43.302,10.0373,10.2779,-0.3826,1.9422,17.777,False
2013-08-22,23.2,23.24,21.81,8.61317666318,67670500.0,0.0711,-0.1613,-0.0902,9.3164,10.959,10.1377,26.6852,9.7482,10.1743,-11.5677,-255.7517,2.4509,False
2013-08-23,22.22,22.45,22.07,8.68295037152,22067000.0,0.0204,-0.2028,-0.1824,9.03,11.1063,10.0682,28.3629,9.4365,10.0554,-13.8196,-246.4652,2.4509,False
2013-08-26,22.36,22.64,22.25,8.63255824883,17461600.0,-0.035,-0.2216,-0.2566,8.7899,11.2146,10.0023,27.8694,9.1566,9.9324,-13.5548,-226.3364,1.4513,False
2013-08-27,22.06,22.38,21.92,8.52402136919,16716300.0,-0.0921,-0.2283,-0.3204,8.5558,11.3018,9.9288,26.7936,8.8582,9.8174,-14.0883,-232.1607,3.1209,False
2013-08-28,22.03,22.65,22.02,8.76435303126,18371400.0,-0.1432,-0.2044,-0.3476,8.4057,11.3329,9.8693,32.9356,8.6434,9.712,-13.4836,-197.0049,1.6875,False
2013-08-29,22.53,22.69,22.3701,8.72946617709,11186600.0,-0.1881,-0.1797,-0.3678,8.2601,11.3347,9.7974,32.5114,8.6667,9.5996,-13.9226,-182.2028,1.475,False
2013-08-30,22.43,22.47,22.2,8.65969246874,12125500.0,-0.2275,-0.1574,-0.3849,8.1259,11.2883,9.7071,31.6381,8.662,9.4851,-19.1057,-186.5864,2.3574,False
2013-09-03,22.49,22.7,22.3,8.67132142013,13731300.0,-0.2606,-0.1325,-0.393,8.0157,11.2178,9.6168,31.9644,8.6698,9.3722,-16.3904,-170.238,1.1121,False
2013-09-04,22.36,22.62,22.27,8.63255824883,13818700.0,-0.2881,-0.1099,-0.398,7.9077,11.1641,9.5359,31.4286,8.6915,9.2422,-16.5929,-165.7385,1.2714,False
2013-09-05,22.27,22.27,22.01,8.57441349188,15236700.0,-0.3109,-0.0912,-0.402,7.8123,11.0824,9.4474,30.6041,8.6535,9.1114,-16.623,-171.8826,2.6538,False
2013-09-06,22.29,22.59,22.05,8.69070300578,14231000.0,-0.327,-0.0643,-0.3913,7.7578,10.9644,9.3611,34.2976,8.6457,9.0202,-16.1159,-150.0524,0.8858,False
2013-09-09,22.33,22.45,22.24,8.72372922773,10543700.0,-0.3367,-0.0391,-0.3758,7.7234,10.8335,9.2785,35.3447,8.6585,8.919,-16.6207,-134.6879,0.8539,False
2013-09-10,22.07,22.42,21.91,8.68861582744,17345600.0,-0.3418,-0.0204,-0.3622,7.7035,10.6857,9.1946,34.7145,8.662,8.8295,-15.9412,-135.0075,2.653,False
2013-09-11,22.31,22.37,22.18,8.68861582744,11297800.0,-0.3429,-0.0045,-0.3474,7.7385,10.4614,9.0999,34.7145,8.6732,8.741,-18.3638,-124.0863,2.653,False
2013-09-12,22.21,22.3001,21.81,8.56766967089,19889200.0,-0.3426,0.0012,-0.3415,7.7936,10.2095,9.0015,32.4282,8.6719,8.6563,-17.8444,-128.5817,4.6592,True
2013-09-13,21.96,22.129,21.705,8.61058604902,12872600.0,-0.34,0.0105,-0.3295,7.8133,10.0449,8.9291,34.0788,8.6558,8.6561,-17.0171,-123.9945,5.2228,True
2013-09-16,22.29,22.34,21.69,8.48183691462,14837300.0,-0.3374,0.0107,-0.3267,7.8873,9.795,8.8411,31.5978,8.6075,8.6427,-15.3742,-119.2935,3.9667,True
2013-09-17,21.83,22.0,21.44,8.45452649217,15380500.0,-0.3345,0.0115,-0.3229,7.9678,9.5567,8.7623,31.0835,8.5606,8.6308,-16.5365,-122.7438,5.3285,True
2013-09-18,21.52,21.94,21.52,8.50329510369,13116200.0,-0.3301,0.0177,-0.3124,8.1324,9.2408,8.6866,33.1648,8.5236,8.6294,-15.1275,-117.0994,5.3285,True
2013-09-19,21.91,21.97,21.27,8.31407289101,17026400.0,-0.3272,0.0115,-0.3157,8.3948,8.826,8.6104,29.4655,8.4729,8.5994,-15.0819,-121.6674,6.6968,True
2013-09-20,21.42,21.595,21.22,8.27895949072,28151400.0,-0.3252,0.0078,-0.3175,8.3342,8.8532,8.5937,28.8262,8.4065,8.5694,-6.4749,-122.6565,6.9702,True
2013-09-23,21.21,21.38,20.96,8.27115651288,14024300.0,-0.3234,0.0075,-0.3159,8.2818,8.8644,8.5731,28.6781,8.3644,8.5435,-4.1477,-122.1773,8.3901,True
2013-09-24,21.24,21.47,21.025,8.28676246856,13049300.0,-0.3206,0.0109,-0.3098,8.2406,8.871,8.5558,29.4549,8.3308,8.5178,-4.552,-113.5923,7.8109,True
2013-09-25,21.27,21.42,21.02,8.3491862913,17279700.0,-0.3158,0.0193,-0.2965,8.2194,8.8748,8.5471,32.6013,8.3,8.4989,-3.668,-106.9243,7.8387,True
2013-09-26,21.27,21.59,21.24,8.31017140209,10444500.0,-0.3098,0.024,-0.2858,8.1971,8.8517,8.5244,31.6558,8.2992,8.4813,-4.0609,-98.917,6.7249,True
2013-09-27,21.22,21.45,21.08,8.25945204611,10044100.0,-0.3035,0.0253,-0.2782,8.1684,8.8333,8.5009,30.4268,8.2953,8.4526,-4.8511,-99.2233,7.638,True
2013-09-30,20.94,21.08,20.82,8.18922524553,13650500.0,-0.2977,0.023,-0.2747,8.1271,8.8276,8.4773,28.7697,8.279,8.4169,-5.5768,-103.5052,9.1083,True
2013-10-01,20.95,21.32,20.95,8.31407289101,10257500.0,-0.29,0.0311,-0.2589,8.1142,8.8048,8.4595,35.4643,8.2844,8.392,-5.4694,-92.2679,7.5018,True
2013-10-02,21.3,21.62,21.2001,8.3491862913,16227800.0,-0.2801,0.0394,-0.2407,8.1064,8.7842,8.4453,37.2417,8.2844,8.3693,-3.8002,-82.3663,5.5267,True
2013-10-03,21.39,21.42,20.8,8.16191482308,12740700.0,-0.2718,0.0331,-0.2387,8.0699,8.7795,8.4247,32.1776,8.2548,8.3423,-3.1922,-90.3414,7.8236,True
2013-10-04,20.94,21.31,20.88,8.2945654464,10113700.0,-0.2622,0.0384,-0.2238,8.0679,8.7419,8.4049,38.5221,8.2618,8.3212,-5.0536,-84.2466,7.8236,True
2013-10-07,21.0,21.19,20.8325,8.16581631201,13986600.0,-0.2538,0.0339,-0.2199,8.0583,8.6956,8.377,35.1069,8.2571,8.3002,-5.6125,-86.5358,8.0979,True
2013-10-08,20.89,20.94,20.25,8.09558951142,17752400.0,-0.247,0.0271,-0.2199,8.04,8.6546,8.3473,33.3776,8.2134,8.2762,-6.6012,-93.977,11.3869,True
2013-10-09,20.77,22.76,20.345,8.81736496184,55970400.0,-0.2295,0.0698,-0.1598,8.0144,8.6931,8.3538,56.807,8.3071,8.2972,1.7434,-53.5512,0.014,True
2013-10-10,23.015,23.51,22.06,8.70812327205,33998100.0,-0.2076,0.0879,-0.1196,7.999,8.7226,8.3608,53.7422,8.4163,8.3234,5.4255,-29.5039,4.0898,True
2013-10-11,22.39,23.0,22.25,8.89539474026,18149900.0,-0.1804,0.1086,-0.0718,7.9569,8.7931,8.375,57.9128,8.5365,8.3645,3.936,-26.5111,4.0898,True
2013-10-14,22.62,22.99,22.395,8.93440962948,11011000.0,-0.1504,0.12,-0.0305,7.9149,8.8804,8.3977,58.7431,8.6902,8.4087,2.9096,-22.9283,4.0898,True
2013-10-15,22.86,22.96,22.61,8.89149325134,13452500.0,-0.1206,0.1194,-0.0011,7.8911,8.948,8.4195,57.4083,8.8494,8.4491,4.3636,-21.0599,4.0898,True
2013-10-16,22.93,23.345,22.81,9.08266620848,17397300.0,-0.089,0.1261,0.0371,7.8464,9.0505,8.4485,61.5754,8.9024,8.498,6.4038,-7.96,6.2029,True
2013-10-17,23.13,23.43,22.97,9.12363184215,9806800.0,-0.0572,0.1272,0.0699,7.823,9.1549,8.489,62.4196,8.9855,8.5522,6.6454,-2.6065,6.6646,True
2013-10-18,23.53,23.63,23.23,9.1606959869,14360400.0,-0.0262,0.124,0.0978,7.8139,9.2521,8.533,63.2032,9.0386,8.6123,9.4235,5.4599,7.7511,True
2013-10-21,23.52,23.78,23.45,9.18800640935,9412700.0,0.0032,0.1175,0.1207,7.8168,9.341,8.5789,63.7992,9.0893,8.6789,11.2254,12.36,8.5629,True
2013-10-22,23.58,24.39,23.485,9.38308085541,16356400.0,0.0331,0.1197,0.1528,7.8084,9.459,8.6337,67.7914,9.1876,8.7501,13.6004,28.0529,11.7739,True
2013-10-23,23.84,23.97,23.63,9.2699376767,9147000.0,0.0599,0.1073,0.1672,7.8211,9.5384,8.6797,63.4435,9.2251,8.8115,11.9048,22.6585,11.7739,True
2013-10-24,23.78,24.04,23.75,9.31675554375,9049000.0,0.084,0.0963,0.1803,7.8463,9.6138,8.7301,64.4543,9.2637,8.8885,11.3478,28.3972,12.1401,True
2013-10-25,24.08,24.1,23.8,9.3635734108,8360500.0,0.1057,0.0866,0.1923,7.8882,9.6824,8.7853,65.477,9.3043,8.9598,12.3543,33.5485,12.4568,True
2013-10-28,23.99,24.09,23.72,9.30895256591,12371400.0,0.1235,0.0716,0.1951,7.9603,9.7222,8.8413,63.2039,9.3285,9.036,14.2789,33.7001,11.9098,True
2013-10-29,23.96,24.1,23.64,9.30114958807,11287000.0,0.1377,0.0567,0.1945,8.0228,9.7584,8.8906,62.8698,9.3121,9.1163,13.0394,35.9069,11.359,True
