date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Middle Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-03-27,45.69,46.56,45.51,46.49,100800.0,0.6209,-0.0422,0.5787,44.0534,45.5185,46.9836,63.1826,46.012,45.844,3.2373,103.5242,16.331,False
2013-03-28,46.35,47.24,46.25,47.13,118800.0,0.6234,0.0096,0.633,44.0641,45.639,47.2139,67.4333,46.276,46.0113,3.8472,129.2532,19.1541,True
2013-04-01,47.09,47.2,45.73,46.15,168100.0,0.6167,-0.0266,0.5902,44.3357,45.744,47.1523,56.6945,46.282,46.0853,5.8552,105.2354,16.1075,False
2013-04-02,46.15,46.32,45.7,45.76,159500.0,0.5971,-0.0784,0.5188,44.5799,45.818,47.0561,53.0896,46.312,46.1047,4.0665,84.8371,15.9335,False
2013-04-03,45.81,46.11,44.88,45.0,160400.0,0.557,-0.1607,0.3963,44.6051,45.8245,47.0439,46.8675,46.106,46.07,2.4439,57.3786,11.2995,False
2013-04-04,45.15,45.49,44.8,45.28,117700.0,0.5092,-0.1911,0.3181,44.6959,45.849,47.0021,49.2169,45.864,46.0407,0.1541,49.4431,10.8598,False
2013-04-05,44.87,45.12,44.69,44.96,71300.0,0.4529,-0.2251,0.2278,44.7777,45.866,46.9543,46.689,45.43,45.962,0.5348,35.3388,10.2509,False
2013-04-08,45.08,45.42,44.72,45.37,74000.0,0.3997,-0.2127,0.1871,44.8355,45.8825,46.9295,50.2003,45.274,45.902,0.4423,45.3469,11.5977,False
2013-04-09,45.41,45.49,45.11,45.3,76700.0,0.3493,-0.2018,0.1475,44.8111,45.874,46.9369,49.6027,45.182,45.8447,0.022,50.0916,11.9114,False
2013-04-10,45.36,46.33,45.28,46.18,87100.0,0.3164,-0.1315,0.185,44.8492,45.907,46.9648,56.5673,45.418,45.8433,1.6678,80.6768,15.5673,False
2013-04-11,46.28,46.63,46.01,46.56,99900.0,0.3016,-0.0591,0.2425,44.858,45.949,47.04,59.1773,45.674,45.85,1.7456,104.1661,16.8212,False
2013-04-12,46.43,46.68,45.84,45.98,74400.0,0.289,-0.0504,0.2386,44.8534,45.941,47.0286,53.8821,45.878,45.8613,0.4519,90.7182,15.8299,False
2013-04-15,45.86,45.965,44.86,45.02,177800.0,0.2625,-0.1062,0.1563,44.7317,45.8785,47.0253,46.5027,45.808,45.788,-0.7021,38.7512,10.3412,False
2013-04-16,45.35,45.49,44.81,45.37,83900.0,0.2336,-0.1157,0.1179,44.6793,45.839,46.9987,49.2194,45.822,45.772,-2.5701,33.2542,10.0706,False
2013-04-17,44.99,45.2,44.57,44.86,152700.0,0.196,-0.1502,0.0458,44.5503,45.772,46.9937,45.6039,45.558,45.694,-2.6701,8.1324,8.7685,False
2013-04-18,44.89,45.14,44.07,44.12,103900.0,0.1427,-0.213,-0.0703,44.2806,45.655,47.0294,40.9298,45.07,45.536,-3.0082,-25.6217,6.1089,False
2013-04-19,44.31,44.67,43.92,44.52,79800.0,0.0885,-0.217,-0.1285,44.1327,45.5905,47.0483,44.2397,44.778,45.362,-3.144,-35.5918,5.3232,False
2013-04-22,44.5,45.11,44.16,45.0,151900.0,0.0439,-0.1783,-0.1344,44.0763,45.5345,46.9927,47.9868,44.774,45.2853,-2.2747,-9.6745,7.3693,False
2013-04-23,45.3,46.13,45.18,46.06,77800.0,0.0246,-0.0774,-0.0529,44.0811,45.557,47.0329,55.1224,44.912,45.3053,-0.4317,69.5573,11.8597,False
2013-04-24,46.07,46.1,45.53,45.71,87100.0,0.0164,-0.0327,-0.0163,44.0791,45.541,47.0029,52.571,45.082,45.3527,-0.0217,66.7177,11.8597,False
2013-04-25,45.88,46.36,45.73,46.1,34900.0,0.0218,0.0218,0.0436,44.1009,45.5215,46.9421,55.0547,45.478,45.4073,-0.4296,88.6577,12.9719,True
2013-04-26,46.05,46.19,45.57,45.75,99000.0,0.0299,0.0322,0.0621,44.231,45.4525,46.674,52.4154,45.724,45.46,-2.2227,66.7023,12.0868,True
2013-04-29,45.94,46.65,45.08,46.2,70600.0,0.0463,0.0656,0.1119,44.2276,45.455,46.6824,55.3632,45.964,45.5153,-1.1653,77.5038,9.417,True
2013-04-30,46.3,46.78,45.7701,46.65,232800.0,0.0741,0.1113,0.1854,44.1708,45.4995,46.8282,58.1415,46.082,45.6053,0.9931,114.4673,9.9954,True
2013-05-01,46.43,46.94,45.94,45.95,171600.0,0.0963,0.0888,0.1851,44.2252,45.547,46.8688,52.6769,46.13,45.59,1.8,100.0522,10.709,True
2013-05-02,44.58,45.68,43.72,45.57,470000.0,0.1075,0.0449,0.1524,44.2454,45.5615,46.8776,49.9466,46.024,45.524,0.4177,-28.7348,0.4306,True
2013-05-03,45.89,46.505,45.546,46.07,260400.0,0.119,0.046,0.165,44.3134,45.617,46.9206,53.355,46.088,45.53,3.0696,74.9179,3.2485,True
2013-05-06,46.03,46.4,46.012,46.07,207300.0,0.1298,0.0431,0.1729,44.3393,45.652,46.9647,53.355,46.062,45.6,2.1576,84.3812,3.2485,True
2013-05-07,45.76,46.73,45.76,46.67,200900.0,0.1489,0.0762,0.2251,44.3469,45.7205,47.0941,57.3553,46.066,45.6867,2.7259,104.3107,4.6929,True
2013-05-08,46.46,46.86,46.25,46.4,294300.0,0.1675,0.0744,0.2418,44.3399,45.7315,47.1231,55.0779,46.156,45.7893,1.144,112.9383,5.2594,True
2013-05-09,46.28,46.84,46.08,46.73,223700.0,0.1897,0.0888,0.2785,44.3264,45.74,47.1536,57.2983,46.388,45.9633,0.4504,114.1256,4.4338,True
2013-05-10,46.88,46.99,46.4565,46.58,83700.0,0.2101,0.0819,0.2921,44.3125,45.77,47.2275,55.9514,46.49,46.1007,0.6641,122.7356,5.1017,True
2013-05-13,46.43,46.66,46.43,46.56,177800.0,0.2277,0.0701,0.2978,44.3934,45.847,47.3006,55.7642,46.588,46.2047,1.512,105.8716,4.9699,True
2013-05-14,46.49,46.79,46.42,46.6,214000.0,0.2426,0.0595,0.3021,44.4369,45.9085,47.3801,56.0792,46.574,46.2407,2.8578,107.9043,5.5608,True
2013-05-15,46.57,46.64,46.35,46.49,237400.0,0.2527,0.0405,0.2932,44.5804,45.99,47.3996,54.9268,46.592,46.2927,3.1858,92.9722,5.2026,True
2013-05-16,46.48,46.68,46.1,46.17,87700.0,0.2536,0.0038,0.2574,44.9736,46.0925,47.2114,51.6206,46.48,46.2973,3.4116,72.1985,3.9219,True
2013-05-17,46.42,46.56,46.0,46.21,143100.0,0.2488,-0.0192,0.2296,45.3216,46.177,47.0324,52.0075,46.406,46.328,4.231,64.1959,3.4098,False
2013-05-20,46.24,46.32,46.05,46.19,131900.0,0.2398,-0.0362,0.2036,45.5728,46.2365,46.9002,51.7856,46.332,46.3273,2.6823,55.2827,3.4098,False
2013-05-21,46.25,46.8,46.19,46.62,122700.0,0.2349,-0.0196,0.2153,45.5859,46.2645,46.9431,56.0996,46.336,46.3253,1.4524,90.1067,5.7161,False
2013-05-22,46.57,46.66,45.27,45.39,184200.0,0.2127,-0.0889,0.1238,45.5063,46.2485,46.9907,44.0265,46.116,46.288,1.2148,6.3313,1.0149,False
2013-05-23,44.93,46.47,44.7801,46.31,153400.0,0.195,-0.0709,0.1241,45.5195,46.259,46.9985,52.2601,46.144,46.3373,0.2373,13.6695,1.3605,False
2013-05-24,45.95,46.17,45.4,45.91,76900.0,0.1742,-0.0831,0.091,45.5465,46.267,46.9875,48.9087,46.084,46.3267,-0.0433,9.2139,1.3605,False
2013-05-28,46.22,47.19,45.95,46.81,140500.0,0.1665,-0.0306,0.1359,45.5402,46.2975,47.0548,55.7496,46.208,46.376,1.1576,106.2548,3.5244,False
2013-05-29,46.5,46.61,45.96,45.96,163900.0,0.1535,-0.0519,0.1016,45.5102,46.263,47.0158,49.0974,46.076,46.3287,-0.3634,45.9721,3.5244,False
2013-05-30,45.9,46.47,45.81,46.3,134600.0,0.143,-0.0422,0.1008,45.5415,46.2805,47.0195,51.5738,46.258,46.322,-1.0013,46.5364,2.7712,False
2013-05-31,46.16,46.48,45.64,45.66,110300.0,0.124,-0.076,0.0479,45.5625,46.285,47.0075,46.9656,46.128,46.2507,1.7513,8.7027,1.9165,False
2013-06-03,45.61,45.88,45.22,45.66,152600.0,0.1004,-0.0944,0.006,45.4969,46.2645,47.0321,46.9656,46.078,46.1893,-1.3439,-42.3574,0.1695,False
2013-06-04,45.58,45.8,45.04,45.44,294800.0,0.0714,-0.1159,-0.0445,45.3882,46.233,47.0778,45.366,45.804,46.1147,-1.2931,-68.0893,1.0521,False
2013-06-05,45.35,45.6,44.985,45.24,173600.0,0.0372,-0.1367,-0.0995,45.2383,46.1615,47.0847,43.9094,45.66,46.024,-2.4181,-90.386,1.3232,False
2013-06-06,45.1,45.37,44.54,45.27,132200.0,0.0019,-0.1411,-0.1391,45.1115,46.105,47.0985,44.1973,45.454,45.9427,-3.1797,-120.0474,3.4987,False
2013-06-07,45.56,45.66,45.141,45.48,102500.0,-0.0288,-0.123,-0.1518,45.0569,46.0425,47.0281,46.2663,45.418,45.8967,-2.5192,-65.2028,2.0083,False
2013-06-10,45.59,46.1,45.38,45.95,88000.0,-0.0475,-0.0749,-0.1225,45.0563,46.011,46.9657,50.6535,45.476,45.8793,-1.894,-9.1338,0.209,False
2013-06-11,45.43,46.19,45.04,45.72,78000.0,-0.0613,-0.0552,-0.1165,45.0411,45.969,46.8969,48.5741,45.532,45.848,-1.0073,-31.4064,1.4739,False
2013-06-12,46.14,46.5299,45.06,45.13,84500.0,-0.0806,-0.0769,-0.1575,44.9465,45.8955,46.8445,43.6492,45.51,45.7487,-0.5559,-41.0423,0.2295,False
2013-06-13,44.97,45.91,44.76,45.73,82100.0,-0.0925,-0.0476,-0.14,44.9467,45.8575,46.7683,49.2551,45.602,45.7713,-1.5652,-54.4814,1.2582,False
2013-06-14,45.77,45.77,45.18,45.42,91400.0,-0.1038,-0.0456,-0.1494,44.902,45.82,46.738,46.6842,45.59,45.712,-1.9494,-53.8844,1.2582,False
2013-06-17,45.65,45.7,45.22,45.49,83900.0,-0.113,-0.0365,-0.1495,44.8736,45.784,46.6944,47.3491,45.498,45.684,-1.8471,-50.3893,1.2582,False
2013-06-18,45.4,45.88,45.31,45.64,114800.0,-0.1176,-0.0183,-0.1359,44.8637,45.7565,46.6493,48.8146,45.482,45.606,-0.9499,-29.4637,0.3186,False
2013-06-19,45.68,45.68,44.94,44.98,52400.0,-0.1293,-0.047,-0.1764,44.8134,45.6745,46.5356,43.1522,45.452,45.5407,-2.3932,-84.3567,2.2155,False
2013-06-20,44.67,44.77,44.01,44.04,135200.0,-0.1597,-0.1214,-0.281,44.4928,45.607,46.7212,36.6625,45.114,45.39,-4.0506,-198.6695,6.7513,False
2013-06-21,44.18,44.59,43.39,43.97,296100.0,-0.2008,-0.1646,-0.3654,44.2157,45.49,46.7643,36.2278,44.824,45.2773,-4.0456,-219.9621,9.5944,False
2013-06-24,43.44,44.35,42.86,42.87,178100.0,-0.2637,-0.2514,-0.5151,43.6442,45.338,47.0318,30.1991,44.3,45.0913,-3.942,-276.7041,11.9287,False
2013-06-25,43.17,43.37,42.507,43.14,140800.0,-0.3319,-0.273,-0.605,43.347,45.1545,46.962,33.1257,43.8,44.938,-8.0949,-292.4748,13.4425,False
2013-06-26,43.53,43.53,42.61,42.69,250700.0,-0.4064,-0.298,-0.7044,42.9306,44.991,47.0514,30.8183,43.342,44.768,-6.608,-273.5587,12.5508,False
2013-06-27,43.0,43.37,42.63,43.21,322400.0,-0.4717,-0.2611,-0.7328,42.729,44.8365,46.944,36.311,43.176,44.6307,-6.671,-240.133,12.5508,False
2013-06-28,43.15,43.73,42.86,43.44,360500.0,-0.523,-0.2053,-0.7283,42.5699,44.7255,46.8811,38.6205,43.07,44.4947,-5.9165,-200.1034,10.5291,False
2013-07-01,43.62,44.32,43.42,43.99,177700.0,-0.5529,-0.1197,-0.6727,42.5084,44.642,46.7756,43.8382,43.294,44.364,-3.4002,-142.3265,7.3164,False
2013-07-02,43.91,44.48,43.77,44.1,163500.0,-0.5649,-0.0477,-0.6126,42.4618,44.575,46.6882,44.8429,43.486,44.256,-2.8821,-118.8861,6.4629,False
2013-07-03,44.03,44.42,43.69,44.13,127200.0,-0.5631,0.007,-0.5562,42.4208,44.5195,46.6182,45.1298,43.774,44.1893,-2.5877,-116.5474,6.8396,True
2013-07-05,44.42,44.66,44.22,44.39,144400.0,-0.5475,0.0626,-0.4849,42.4049,44.4755,46.5461,47.6574,44.01,44.1,-1.5649,-83.7128,5.5429,True
2013-07-08,44.47,44.62,44.17,44.3,69587.0,-0.5241,0.0934,-0.4307,42.3971,44.4165,46.4359,46.8569,44.182,44.0253,-2.2777,-84.7748,5.7851,True
2013-07-09,44.4,44.6,44.14,44.55,130155.0,-0.492,0.1286,-0.3634,42.4514,44.3465,46.2416,49.3872,44.294,43.9627,-3.2538,-75.9906,5.9324,True
2013-07-10,44.45,45.0,44.44,44.75,136200.0,-0.4517,0.1612,-0.2905,42.4987,44.298,46.0973,51.3717,44.424,43.9033,-2.5763,-50.2308,3.7345,True
2013-07-11,45.12,45.78,45.04,45.6,142900.0,-0.3938,0.2315,-0.1624,42.4679,44.3215,46.1751,58.7389,44.718,43.9447,-1.6117,8.8952,0.365,True
2013-07-12,45.5,46.17,45.25,46.05,126800.0,-0.3199,0.2957,-0.0242,42.4308,44.3375,46.2442,62.004,45.05,44.0787,0.5663,35.8908,2.3277,True
2013-07-15,46.04,46.29,45.684,46.14,120700.0,-0.2376,0.3291,0.0915,42.3621,44.3735,46.3849,62.6376,45.418,44.2233,1.1361,51.8951,2.926,True
2013-07-16,46.25,46.27,45.92,46.12,106800.0,-0.1542,0.3337,0.1796,42.3068,44.405,46.5032,62.3899,45.732,44.44,1.2473,55.9642,2.926,True
2013-07-17,46.17,46.275,45.68,45.91,144400.0,-0.0774,0.3071,0.2297,42.2855,44.4185,46.5515,59.7325,45.964,44.6247,0.8609,42.3929,1.6382,True
2013-07-18,45.99,46.47,45.79,46.41,120000.0,-0.0007,0.3069,0.3063,42.1966,44.49,46.7834,63.679,46.126,44.8727,1.7294,64.0635,2.6447,True
2013-07-19,46.11,46.35,45.97,46.25,100100.0,0.0695,0.2805,0.35,42.1943,44.6005,47.0067,61.6088,46.166,45.0753,3.5291,60.3234,2.6447,True
2013-07-22,46.18,46.385,45.86,46.31,71600.0,0.1326,0.2525,0.3851,42.2195,44.7175,47.2155,62.1038,46.2,45.2667,4.0256,59.6255,2.0356,True
2013-07-23,46.29,46.64,46.04,46.37,110000.0,0.1887,0.2243,0.413,42.4469,44.8925,47.3381,62.6202,46.25,45.4253,5.1635,72.0602,3.3872,True
2013-07-24,46.49,46.73,46.14,46.32,92000.0,0.2362,0.1899,0.4261,42.6697,45.0515,47.4333,61.8675,46.332,45.5733,7.7473,74.8193,3.8632,True
2013-07-25,46.29,46.69,45.96,46.43,107000.0,0.277,0.1633,0.4403,43.0481,45.2385,47.4289,62.9181,46.336,45.7267,7.2594,71.9116,2.8326,True
2013-07-26,46.21,46.42,45.68,46.14,94900.0,0.3062,0.117,0.4233,43.3721,45.385,47.3979,58.375,46.314,45.8433,7.0325,49.3422,1.2434,True
2013-07-29,46.12,46.33,45.76,46.07,76600.0,0.3249,0.0746,0.3996,43.6945,45.5165,47.3385,57.3049,46.266,45.9613,5.9456,45.8423,1.2434,True
2013-07-30,46.26,46.78,45.88,46.22,118000.0,0.3376,0.0508,0.3884,43.9242,45.628,47.3318,59.0293,46.236,46.0727,5.5505,65.0776,3.7166,True
2013-07-31,46.38,46.67,46.09,46.17,155000.0,0.3443,0.0269,0.3712,44.1656,45.7315,47.2974,58.1899,46.206,46.1673,4.9236,66.0895,3.7166,True
2013-08-01,46.52,48.37,46.17,47.85,390700.0,0.373,0.1146,0.4875,44.2749,45.9175,47.5601,72.3459,46.49,46.3173,8.8924,156.7193,12.2976,True
2013-08-02,47.5,47.79,47.295,47.57,103000.0,0.4085,0.1422,0.5508,44.4405,46.0765,47.7125,68.2212,46.776,46.4187,7.0085,159.8494,12.2976,True
2013-08-05,47.38,48.14,47.38,48.12,103900.0,0.4544,0.1835,0.6379,44.6138,46.2675,47.9212,71.6258,47.186,46.5507,7.8888,180.5317,13.9309,True
2013-08-06,48.0,49.3799,46.59,48.03,250200.0,0.5019,0.1899,0.6917,44.8152,46.4415,48.0678,70.3053,47.548,46.678,10.7173,184.4255,19.3422,True
2013-08-07,47.54,47.75,47.32,47.5,183900.0,0.5382,0.1455,0.6838,45.0887,46.579,48.0693,62.979,47.814,46.784,6.1111,144.5516,19.3422,True
2013-08-08,47.72,47.73,47.27,47.5,116500.0,0.5645,0.1052,0.6697,45.2033,46.674,48.1447,62.979,47.744,46.8567,4.2595,139.676,19.0301,True
2013-08-09,47.22,47.88,47.215,47.5,91900.0,0.5818,0.0692,0.6511,45.2631,46.7465,48.2299,62.979,47.73,46.94,3.7037,138.4315,19.671,True
2013-08-12,47.36,48.21,47.36,48.15,86200.0,0.6017,0.0792,0.6809,45.2721,46.847,48.4219,68.0078,47.736,47.0627,4.1478,159.7762,21.0688,True
2013-08-13,48.07,48.54,47.79,48.27,104300.0,0.6225,0.0835,0.7061,45.3012,46.9545,48.6078,68.8449,47.784,47.1893,4.906,172.9571,22.4413,True
2013-08-14,48.45,48.56,48.08,48.11,122000.0,0.639,0.066,0.705,45.411,47.0645,48.718,66.3642,47.906,47.3087,4.9379,168.6336,22.5243,True
2013-08-15,47.55,47.76,47.17,47.46,123800.0,0.6401,0.0042,0.6443,45.4834,47.117,48.7506,57.3669,47.898,47.3773,2.776,113.44,16.7415,True
2013-08-16,47.45,47.76,47.09,47.26,132900.0,0.6267,-0.0534,0.5734,45.5825,47.1675,48.7525,54.9125,47.85,47.452,3.0421,103.0917,16.251,False
2013-08-19,47.16,47.69,46.7501,47.07,205100.0,0.6006,-0.1045,0.4962,45.6689,47.2055,48.7421,52.621,47.634,47.5187,2.8134,87.1392,14.1781,False
2013-08-20,47.13,48.08,47.08,47.52,184500.0,0.5737,-0.1078,0.4659,45.7703,47.263,48.7557,57.1577,47.484,47.6053,3.0875,107.2784,15.9273,False
2013-08-21,47.51,47.95,47.22,47.23,170100.0,0.5417,-0.1279,0.4138,45.8795,47.3085,48.7375,53.6131,47.308,47.676,2.6107,99.485,15.9273,False
2013-08-22,47.36,47.64,46.66,47.37,94400.0,0.5092,-0.1299,0.3794,45.9845,47.3555,48.7265,55.0548,47.29,47.644,2.0347,82.3307,12.5216,False
2013-08-23,47.4,47.61,46.91,47.33,127800.0,0.4764,-0.1315,0.3449,46.1619,47.415,48.6681,54.5359,47.304,47.628,2.5636,83.5205,12.5216,False
2013-08-26,47.27,47.55,47.0,47.27,111100.0,0.4429,-0.1338,0.3092,46.3804,47.475,48.5696,53.7222,47.344,47.5713,2.6333,80.0654,12.5216,False
2013-08-27,46.75,47.05,46.56,46.63,132700.0,0.3997,-0.1731,0.2266,46.4834,47.4955,48.5076,45.8959,47.166,47.478,0.5772,48.0978,9.8547,False
2013-08-28,46.63,46.95,46.41,46.47,111500.0,0.349,-0.2025,0.1466,46.5711,47.5105,48.4499,44.1722,47.014,47.4093,0.6,39.0432,8.9594,False
2013-08-29,46.17,47.0,46.01,46.8,110500.0,0.3009,-0.1924,0.1085,46.4837,47.458,48.4323,48.4504,46.9,47.3627,-2.8323,37.4739,6.6033,False
2013-08-30,46.74,46.74,45.51,45.6,137900.0,0.2371,-0.2554,-0.0183,46.0952,47.3595,48.6238,37.3107,46.554,47.236,-2.1971,-1.0297,3.7515,False
2013-09-03,46.09,46.38,44.58,45.8,565800.0,0.1694,-0.2708,-0.1014,45.8596,47.2435,48.6274,39.783,46.26,47.0793,-3.656,-22.4729,1.2457,False
2013-09-04,45.76,46.04,45.62,45.86,253200.0,0.1034,-0.264,-0.1606,45.6765,47.135,48.5935,40.5368,46.106,46.9187,-6.7637,-7.6652,1.2457,False
2013-09-05,45.93,46.15,45.63,45.93,139100.0,0.0428,-0.2424,-0.1996,45.5182,47.0565,48.5948,41.4529,45.998,46.7733,-3.3508,-4.2179,0.6527,False
2013-09-06,45.99,46.07,45.29,45.78,206700.0,-0.0137,-0.2261,-0.2398,45.3508,46.9705,48.5902,40.0368,45.794,46.6613,-3.4779,-15.5721,2.4487,False
2013-09-09,45.88,46.5,45.81,46.37,101600.0,-0.0553,-0.1663,-0.2216,45.2933,46.914,48.5347,47.5833,45.948,46.602,-2.8822,14.0343,0.1208,False
2013-09-10,46.48,47.41,46.48,47.38,125800.0,-0.0691,-0.0551,-0.1241,45.3397,46.8755,48.4113,57.4137,46.264,46.6227,-1.6594,63.3402,4.5471,False
2013-09-11,46.73,46.75,45.14,45.73,384000.0,-0.0909,-0.0872,-0.178,45.2762,46.7485,48.2208,43.2246,46.238,46.5033,-3.6877,-8.9551,2.2757,False
2013-09-12,45.62,45.68,44.35,44.86,293000.0,-0.1302,-0.1574,-0.2876,45.0353,46.586,48.1367,37.929,46.024,46.3453,-5.9308,-61.7274,5.9553,False
2013-09-13,45.04,45.27,44.1,44.69,353400.0,-0.1809,-0.2028,-0.3838,44.7463,46.4475,48.1487,36.9805,45.806,46.1667,-5.2136,-76.8154,7.0813,False
2013-09-16,45.21,45.68,44.3,44.4,282400.0,-0.2403,-0.2375,-0.4779,44.4287,46.3045,48.1803,35.3641,45.412,45.9713,-4.3551,-71.7377,4.985,False
2013-09-17,44.52,44.89,44.36,44.61,230000.0,-0.2981,-0.2312,-0.5294,44.2028,46.1815,48.1602,37.4842,44.858,45.794,-5.8713,-83.4657,4.985,False
2013-09-18,44.51,44.74,43.92,44.37,239600.0,-0.3551,-0.2278,-0.5828,43.9957,46.024,48.0523,36.0368,44.586,45.6433,-6.9468,-102.6318,7.0055,False
2013-09-19,44.38,44.76,44.34,44.56,154000.0,-0.4046,-0.1983,-0.6029,43.8459,45.8905,47.9351,38.0653,44.526,45.516,-6.6528,-93.9463,6.9004,False
2013-09-20,44.56,44.74,44.25,44.47,343700.0,-0.4475,-0.1715,-0.619,43.73,45.7455,47.761,37.4623,44.482,45.3607,-6.0873,-102.344,7.3169,False
2013-09-23,44.46,44.71,44.26,44.51,185200.0,-0.4823,-0.1391,-0.6213,43.6588,45.6045,47.5502,37.9305,44.504,45.288,-6.0912,-105.9545,7.3169,False
2013-09-24,44.64,45.32,44.32,45.22,266100.0,-0.4977,-0.0617,-0.5594,43.708,45.502,47.296,45.6663,44.626,45.2493,-4.6898,-79.8306,4.0538,False
2013-09-25,45.17,45.81,44.93,45.59,280700.0,-0.4932,0.0181,-0.4751,43.7311,45.45,47.1689,49.2013,44.87,45.2313,-2.6355,-49.977,1.5319,True
2013-09-26,45.54,45.97,45.39,45.73,186300.0,-0.473,0.0806,-0.3924,43.7526,45.413,47.0734,50.5067,45.104,45.218,-2.0873,-35.2972,0.7213,True
2013-09-27,45.6,45.815,45.0,45.52,231400.0,-0.4464,0.1065,-0.3399,43.8134,45.349,46.8846,48.5035,45.314,45.2007,-2.5213,-56.0761,2.648,True
2013-09-30,45.07,45.57,45.0,45.56,361900.0,-0.4154,0.1238,-0.2917,43.8126,45.347,46.8814,48.917,45.524,45.1467,-2.5032,-63.2155,2.648,True
2013-10-01,45.49,47.0,45.25,46.57,472200.0,-0.3664,0.1964,-0.17,43.771,45.3855,47.0,58.0332,45.794,45.0927,1.3368,0.6568,4.3881,True
2013-10-02,46.18,46.84,46.12,46.6,170300.0,-0.3072,0.2368,-0.0704,43.734,45.4225,47.111,58.2702,45.996,45.1507,1.7376,17.2797,4.3881,True
2013-10-03,46.43,46.57,45.81,46.17,225700.0,-0.2509,0.2251,-0.0258,43.7284,45.4345,47.1406,53.6199,46.084,45.238,0.9101,-11.2915,2.8082,True
2013-10-04,46.17,46.83,46.11,46.52,86800.0,-0.1932,0.2306,0.0373,43.706,45.4715,47.237,56.6378,46.284,45.36,1.6497,11.879,4.0468,True
2013-10-07,46.1,46.46,45.8627,46.14,157400.0,-0.1434,0.1994,0.0561,43.7152,45.46,47.2048,52.6524,46.4,45.476,-0.086,-15.7116,2.7798,True
2013-10-08,46.04,46.75,45.62,45.91,157000.0,-0.1043,0.1561,0.0518,43.8614,45.3865,46.9116,50.3546,46.268,45.5627,-1.3921,-20.7933,4.1714,True
2013-10-09,46.04,46.33,45.425,46.15,161600.0,-0.0701,0.137,0.0669,43.8528,45.4075,46.9622,52.6642,46.178,45.6813,-0.8984,-30.7747,3.1617,True
2013-10-10,46.53,46.83,46.21,46.71,382300.0,-0.0315,0.1543,0.1227,43.8683,45.5,47.1317,57.5959,46.286,45.8247,2.5175,18.6745,5.549,True
2013-10-11,46.53,47.2,46.53,47.17,134700.0,0.0151,0.1866,0.2017,43.8841,45.624,47.3639,61.1575,46.416,46.0047,4.2633,48.5146,7.2693,True
2013-10-14,46.65,47.2,46.42,47.18,101700.0,0.0645,0.1976,0.2621,43.9925,45.763,47.5335,61.2334,46.624,46.1827,3.3275,44.4177,6.6819,True
2013-10-15,47.12,47.16,46.39,46.94,325500.0,0.1091,0.1782,0.2873,44.1212,45.8795,47.6378,58.3059,46.83,46.2973,5.0568,35.0638,6.5201,True
2013-10-16,47.2,47.32,46.75,47.23,195000.0,0.1527,0.1743,0.3269,44.314,46.0225,47.731,60.7361,47.046,46.4067,5.7667,54.877,7.2827,True
2013-10-17,47.16,47.91,46.77,47.86,121600.0,0.203,0.2015,0.4045,44.4389,46.1875,47.9361,65.4266,47.276,46.5487,7.0375,84.1421,10.0352,True
2013-10-18,47.77,47.97,47.344,47.9,133700.0,0.2552,0.2086,0.4638,44.6454,46.359,48.0726,65.7053,47.422,46.7073,7.2195,97.424,10.3106,True
2013-10-21,47.87,48.265,47.68,48.25,97200.0,0.3107,0.2222,0.533,44.8644,46.546,48.2276,68.1149,47.636,46.8867,7.9512,117.0921,11.6625,True
2013-10-22,48.27,48.36,47.89,48.1,135300.0,0.3624,0.2067,0.5691,44.994,46.69,48.386,65.986,47.868,46.9887,6.7079,116.0988,12.0964,True
2013-10-23,47.71,47.71,47.16,47.33,80000.0,0.3958,0.1336,0.5295,45.1381,46.777,48.4159,56.3068,47.888,47.0373,4.1476,62.2471,7.9526,True
2013-10-24,47.46,47.65,46.82,46.9,144900.0,0.4083,0.0498,0.4581,45.2683,46.8355,48.4027,51.7637,47.696,47.086,3.6546,41.2476,6.095,True
2013-10-25,47.03,47.32,46.272,47.25,143100.0,0.4116,0.0133,0.4249,45.4679,46.922,48.3761,54.9347,47.566,47.1347,3.285,29.5654,3.1847,True
2013-10-28,47.35,48.21,47.11,48.19,404100.0,0.4231,0.0459,0.469,45.6408,47.0535,48.4662,62.1035,47.554,47.2713,5.7933,92.6883,7.3809,True
2013-10-29,48.19,48.81,47.87,48.59,247600.0,0.4445,0.0856,0.5301,45.6117,47.1545,48.6973,64.6661,47.652,47.45,3.8511,132.8333,10.0536,True
2013-10-30,48.75,48.75,48.35,48.53,175600.0,0.469,0.0982,0.5672,45.6201,47.251,48.8819,63.9709,47.892,47.6087,4.0777,139.4894,10.0536,True
2013-10-31,48.58,48.9,48.14,48.31,103500.0,0.4897,0.0826,0.5722,45.7441,47.358,48.9719,61.3785,48.174,47.7153,5.0032,129.94,8.9159,True
2013-11-01,48.45,48.61,47.86,48.28,121000.0,0.5052,0.0621,0.5673,45.8325,47.446,49.0595,61.0172,48.38,47.7893,3.801,113.8765,7.4104,True
2013-11-04,48.32,49.0,48.2,48.5,150300.0,0.519,0.0554,0.5744,46.0056,47.564,49.1224,62.7404,48.442,47.8773,5.4671,132.1868,9.1885,True
