date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2012-01-30,35.64,36.14,35.241,29.3924725722,3447900.0,0.1391,0.8381,0.699,27.9194,25.3563,30.4825,67.9949,29.3876,28.4204,11.8885,191.1509,15.7126,True
2012-01-31,35.95,36.04,35.51,29.3842761214,2848100.0,0.0998,0.8238,0.724,28.0747,25.5521,30.5972,67.8674,29.3531,28.5832,11.2689,181.5467,15.7126,True
2012-02-01,36.16,36.745,35.88,29.7367235059,3829700.0,0.0859,0.8313,0.7454,28.2321,25.7071,30.757,70.422,29.4777,28.7663,11.8569,196.6259,18.3024,True
2012-02-02,36.25,36.63,36.1,29.6711518995,2617800.0,0.0617,0.8226,0.7609,28.4003,25.9641,30.8364,69.3234,29.5367,28.9493,13.2303,183.15,18.3024,True
2012-02-03,36.57,36.93,36.49,30.2612963571,2588500.0,0.074,0.8534,0.7794,28.5864,26.1787,30.994,73.3346,29.6892,29.1384,13.9112,192.9186,19.3924,True
2012-02-06,36.49,36.5,35.9,29.9170454235,1945000.0,0.0488,0.8403,0.7916,28.7638,26.5186,31.009,67.7942,29.7941,29.3302,12.8606,163.7605,17.2598,True
2012-02-07,36.2,36.57,36.0,29.9911994882,1985200.0,0.0279,0.8264,0.7985,28.9163,26.775,31.0576,68.3461,29.9155,29.5072,11.1623,157.2947,17.5219,True
2012-02-08,36.33,36.79,36.21,30.1559862985,1801900.0,0.0166,0.8193,0.8027,29.0745,27.0618,31.0872,69.5871,29.9993,29.5887,11.0586,156.5402,18.3488,True
2012-02-09,36.72,36.93,36.4,30.3619698115,2781700.0,0.0145,0.8208,0.8063,29.2464,27.4186,31.0741,71.1043,30.1375,29.6654,12.4606,154.4422,18.8751,True
2012-02-10,36.5,36.627,36.127,29.9294044343,2800700.0,-0.0226,0.7781,0.8007,29.3716,27.726,31.0172,63.9287,30.0711,29.7061,9.6446,130.6221,17.3747,False
2012-02-13,36.44,36.4999,35.66,29.8758487209,2116200.0,-0.0553,0.7315,0.7868,29.5134,28.2519,30.7748,63.0842,30.0629,29.7482,9.6062,115.0264,14.853,False
2012-02-14,36.12,36.53,36.105,30.0983109149,2739100.0,-0.0659,0.7044,0.7703,29.6515,28.855,30.448,65.134,30.0843,29.7843,10.0757,117.9361,14.9727,False
2012-02-15,36.56,36.96,36.389,30.0323961908,2253000.0,-0.0804,0.6699,0.7503,29.7065,28.966,30.4469,64.0057,30.0596,29.8455,4.7188,119.1922,16.675,False
2012-02-16,36.38,37.48,36.37,30.6091500271,4866900.0,-0.0552,0.6812,0.7365,29.7763,28.9745,30.5781,69.0345,30.109,29.9278,2.4364,126.726,18.6774,False
2012-02-17,37.37,37.48,37.03,30.7121417836,3802700.0,-0.0367,0.6906,0.7273,29.846,28.9761,30.7159,69.8406,30.2656,30.0086,5.0352,129.0778,18.6774,False
2012-02-21,37.24,37.44,36.79,30.3949271736,2524600.0,-0.05,0.6647,0.7148,29.9035,29.0482,30.7588,64.3151,30.3694,30.0755,4.9231,115.7369,17.3316,False
2012-02-22,36.83,37.09,36.75,30.353730471,2545600.0,-0.0649,0.6336,0.6985,29.9433,29.0822,30.8045,63.6148,30.4205,30.1401,3.1514,106.0702,17.1065,False
2012-02-23,36.79,37.0,36.55,30.3949271736,2291200.0,-0.0746,0.6053,0.6799,30.0074,29.2147,30.8001,64.0344,30.493,30.184,3.373,99.3444,15.9752,False
2012-02-24,36.99,37.35,36.93,30.6750647512,2045900.0,-0.0651,0.5985,0.6636,30.0724,29.2844,30.8603,66.822,30.5062,30.2509,4.004,107.0929,17.3953,False
2012-02-27,36.83,37.24,36.5,30.4855599193,3028700.0,-0.0738,0.5713,0.6452,30.1217,29.3604,30.883,63.2678,30.4608,30.2658,3.8415,94.9128,14.9677,False
2012-02-28,36.93,37.74,36.93,30.8563302426,2699100.0,-0.0577,0.5731,0.6307,30.1949,29.4467,30.943,66.9526,30.5531,30.3285,4.9737,106.0456,16.9974,False
2012-02-29,37.55,37.56,36.83,30.4278845357,3548000.0,-0.0776,0.5337,0.6113,30.2471,29.5926,30.9015,59.5559,30.568,30.3576,4.7629,93.6155,16.4321,False
2012-03-01,36.95,37.37,36.51,30.2219010227,3721600.0,-0.1048,0.4804,0.5851,30.2713,29.6598,30.8829,56.3492,30.5333,30.362,2.2331,82.3858,14.6298,False
2012-03-02,36.53,36.83,36.27,30.0571142123,2430900.0,-0.1321,0.42,0.5521,30.2906,29.7341,30.8471,53.8634,30.4098,30.3416,1.0721,69.5303,13.2923,False
2012-03-05,36.37,36.39,35.38,29.4309243329,5825500.0,-0.1874,0.3179,0.5053,30.2491,29.578,30.9202,45.6619,30.1988,30.3084,-0.9466,45.7373,8.5171,False
2012-03-06,35.47,36.12,35.44,29.719301251,4127000.0,-0.1984,0.2573,0.4557,30.2392,29.5434,30.935,49.4591,29.9714,30.298,-1.0411,45.8222,8.5171,False
2012-03-07,36.04,36.37,35.84,29.7687372942,2880900.0,-0.1959,0.2109,0.4067,30.2281,29.5101,30.9461,50.0995,29.8396,30.276,-0.5469,51.8663,9.6237,False
2012-03-08,36.37,36.54,36.12,29.9994388287,1889500.0,-0.173,0.1905,0.3635,30.2203,29.4959,30.9446,53.0729,29.7951,30.2738,-0.6795,58.128,10.3734,False
2012-03-09,36.37,36.69,36.35,30.0241568502,3015500.0,-0.1513,0.1743,0.3256,30.2034,29.4772,30.9295,53.3918,29.7885,30.2348,-0.6499,60.9964,11.0357,False
2012-03-12,36.47,36.47,36.09,29.8099339968,2591700.0,-0.1465,0.1425,0.289,30.1974,29.4605,30.9343,50.2234,29.8643,30.1747,-0.4286,51.3181,9.6081,False
2012-03-13,36.44,36.99,36.28,30.4361238762,3505800.0,-0.0984,0.166,0.2644,30.2254,29.4969,30.9539,58.0246,30.0077,30.1774,1.3427,66.4876,11.9115,False
2012-03-14,37.0,37.3,36.63,30.1971830011,2679900.0,-0.0808,0.1634,0.2442,30.2303,29.5041,30.9566,54.5306,30.0934,30.167,2.1079,69.5367,13.2517,False
2012-03-15,36.63,37.02,36.42,30.3866878331,3353900.0,-0.0557,0.1746,0.2303,30.2481,29.5247,30.9714,56.7439,30.1708,30.1664,0.1623,65.2686,12.077,False
2012-03-16,36.82,37.3,36.77,30.7080221133,3360300.0,-0.0186,0.2071,0.2257,30.253,29.5186,30.9875,60.2585,30.3076,30.1686,-0.4803,77.1975,13.2964,False
2012-03-19,37.08,37.21,36.8,30.5844320055,2720300.0,-0.0043,0.2203,0.2246,30.2466,29.5262,30.9671,58.3063,30.4625,30.1752,-0.7204,73.6695,13.2964,False
2012-03-20,36.86,36.95,36.01,29.686343889,6067300.0,-0.0545,0.1565,0.211,30.2112,29.4546,30.9678,46.5616,30.3125,30.0972,-1.3088,43.7878,8.8899,False
2012-03-21,36.18,36.65,36.07,30.0571142123,3105400.0,-0.0613,0.1343,0.1956,30.1964,29.4399,30.9528,50.9334,30.2845,30.0725,-1.1863,45.6405,8.8899,False
2012-03-22,36.11,36.45,35.96,29.8511306993,3376300.0,-0.0774,0.0989,0.1763,30.1692,29.4042,30.9342,48.5683,30.1774,30.0478,-1.4865,36.1454,8.2834,False
2012-03-23,35.44,36.09,35.31,29.719301251,4590600.0,-0.0934,0.0596,0.1529,30.1214,29.3695,30.8733,47.0695,29.9797,30.0253,-3.3735,16.1795,4.7767,False
2012-03-26,36.43,36.62,36.19,30.1642256391,1956200.0,-0.0715,0.0636,0.1351,30.1053,29.3717,30.8389,52.383,29.8956,30.0741,-1.6649,46.8685,7.2669,False
2012-03-27,36.61,36.79,36.41,30.0076781692,3741300.0,-0.0653,0.0535,0.1188,30.0629,29.4147,30.711,50.4729,29.9599,30.0934,-2.5172,49.3633,8.0513,False
2012-03-28,36.42,36.6,36.015,29.8016946562,2751500.0,-0.0722,0.0285,0.1007,30.0316,29.3966,30.6665,48.0052,29.9088,30.0956,-2.5559,32.1944,5.9341,False
2012-03-29,36.02,36.33,35.86,29.9005667425,2314700.0,-0.0673,0.0166,0.0839,30.0155,29.3844,30.6466,49.2805,29.9187,30.089,-2.783,23.9916,5.1122,False
2012-03-30,36.48,36.78,36.26,30.0571142123,3459000.0,-0.0515,0.0195,0.071,30.0155,29.3844,30.6466,51.3066,29.9863,30.0912,-0.1358,44.3626,7.2371,False
2012-04-02,36.5,36.83,36.22,30.2548583848,2933200.0,-0.027,0.0373,0.0643,30.0567,29.4782,30.6352,53.8042,30.0044,30.1208,1.2091,48.7199,7.4712,False
2012-04-03,36.71,36.72,36.05,29.7769766347,3982300.0,-0.0412,0.0127,0.054,30.0596,29.4873,30.6319,47.4963,29.9582,30.0769,1.6611,24.6266,6.5414,False
2012-04-04,35.84,35.84,35.28,29.1590260958,3750100.0,-0.0879,-0.056,0.032,30.0291,29.3442,30.714,40.8595,29.8297,30.0077,-1.4572,-48.4549,2.4584,False
2012-04-05,35.22,35.61,35.18,29.2661375225,2505300.0,-0.1061,-0.1006,0.0055,29.9924,29.2309,30.754,42.3554,29.7028,29.933,-2.5452,-63.2659,1.9424,False
2012-04-09,35.0,35.32,34.85,28.9530425828,1836500.0,-0.1319,-0.1594,-0.0275,29.9389,29.0533,30.8245,39.2464,29.482,29.816,-3.734,-107.6695,0.2482,False
2012-04-10,34.96,35.29,34.76,28.7141017078,4897800.0,-0.1562,-0.2227,-0.0666,29.8841,28.8502,30.918,37.0242,29.1739,29.6913,-3.2355,-133.0769,0.2117,False
2012-04-11,35.2,35.93,35.12,29.2002227984,4074600.0,-0.1316,-0.231,-0.0994,29.8223,28.78,30.8646,43.9429,29.0585,29.6589,-2.8656,-86.3057,3.0065,False
2012-04-12,35.57,36.17,35.39,29.6657455377,3341100.0,-0.0786,-0.1977,-0.1191,29.7957,28.766,30.8254,49.6217,29.1599,29.6328,-3.0295,-53.6841,4.1801,False
2012-04-13,35.84,35.87,35.2,29.0024786259,3236000.0,-0.0826,-0.2223,-0.1397,29.7265,28.6791,30.7739,42.9757,29.1071,29.5762,-3.1064,-116.838,3.1751,False
2012-04-16,35.36,35.54,35.02,29.0601540096,2198300.0,-0.0758,-0.2344,-0.1587,29.6441,28.6612,30.627,43.6785,29.1285,29.5323,-4.7185,-134.5456,2.225,False
2012-04-17,35.52,35.82,35.36,29.2826162036,3749400.0,-0.0519,-0.2235,-0.1717,29.579,28.6855,30.4726,46.4081,29.2422,29.4735,-3.7356,-94.6193,3.6288,False
2012-04-18,35.25,35.51,35.01,29.1425474147,2699300.0,-0.0416,-0.2236,-0.182,29.5518,28.6401,30.4636,44.9388,29.2307,29.4158,-3.8972,-131.2803,1.7714,False
2012-04-19,35.17,35.79,34.86,28.8706491776,3178700.0,-0.0486,-0.2428,-0.1942,29.4925,28.5657,30.4193,42.1626,29.0717,29.3537,-2.3465,-136.9969,3.1832,False
2012-04-20,35.27,35.27,34.35,28.3433313844,7726700.0,-0.0824,-0.2971,-0.2148,29.4171,28.3805,30.4538,37.366,28.9399,29.2499,-3.2373,-205.2017,0.5074,False
2012-04-23,34.07,34.27,33.6804,27.9478430395,4913600.0,-0.1225,-0.3679,-0.2454,29.3286,28.1216,30.5355,34.2362,28.7174,29.1093,-5.0429,-277.4658,2.8562,False
2012-04-24,34.07,34.21,33.47,27.6265087593,3462600.0,-0.1595,-0.4447,-0.2853,29.2017,27.8481,30.5552,31.9094,28.3862,28.9341,-6.5811,-280.0657,3.884,False
2012-04-25,33.7,34.34,33.67,28.2815363305,2575000.0,-0.1299,-0.4476,-0.3177,29.1154,27.7583,30.4724,40.71,28.214,28.8344,-6.6594,-223.1563,3.1979,False
2012-04-26,37.04,37.04,36.3,30.1971830011,7301100.0,0.0206,-0.292,-0.3126,29.1351,27.728,30.5422,57.8003,28.4793,28.9036,1.2022,53.8473,9.4352,True
2012-04-27,36.76,37.0,36.47,30.0735928934,3503000.0,0.1088,-0.1766,-0.2854,29.1438,27.716,30.5716,56.6712,28.8253,28.9574,1.8442,51.7231,9.4352,True
2012-04-30,36.45,36.58,36.31,29.9747208071,2308400.0,0.1547,-0.092,-0.2467,29.1397,27.722,30.5573,55.7378,29.2307,29.0255,-0.5438,25.6376,8.6203,True
2012-05-01,35.94,36.34,35.51,29.257898182,4038700.0,0.1318,-0.0819,-0.2138,29.0898,27.7655,30.4142,49.416,29.557,29.0618,-1.3304,-42.0028,4.6576,True
2012-05-02,35.25,35.45,35.13,29.1095900527,4739600.0,0.1031,-0.0849,-0.188,29.0564,27.7699,30.343,48.204,29.7226,29.0558,-3.4586,-90.1434,2.8452,True
2012-05-03,35.37,35.41,34.61,28.6234689621,3534600.0,0.0504,-0.1251,-0.1754,29.0297,27.7306,30.3288,44.3813,29.4079,28.9863,-1.1998,-123.4744,0.4251,True
2012-05-04,34.48,34.68,34.03,28.0631938068,3521900.0,-0.0195,-0.1998,-0.1803,28.9695,27.6098,30.3292,40.4228,29.0058,28.9237,-2.6116,-177.7708,2.1858,False
2012-05-07,33.84,34.24,33.78,27.9478430395,2450800.0,-0.068,-0.2652,-0.1973,28.9193,27.4884,30.3501,39.6429,28.6004,28.8495,-3.0578,-190.2834,3.288,False
2012-05-08,33.6,33.96,33.24,27.8572102938,3689200.0,-0.0988,-0.3207,-0.222,28.8764,27.374,30.3788,39.0092,28.3203,28.7545,-3.7688,-202.4926,5.6238,False
2012-05-09,33.38,33.9,33.02,27.8489709533,3264800.0,-0.1114,-0.3612,-0.2498,28.8089,27.2503,30.3674,38.9486,28.0681,28.6682,-5.6499,-195.6009,6.5589,False
2012-05-10,34.01,34.01,33.22,27.4617219489,3356700.0,-0.1359,-0.4197,-0.2838,28.6987,27.0872,30.3101,36.1211,27.8358,28.5743,-5.9718,-186.8702,6.0247,False
2012-05-11,33.24,33.92,33.21,27.3875678842,3289400.0,-0.1463,-0.4667,-0.3204,28.6179,26.9162,30.3196,35.591,27.7007,28.5106,-5.4363,-180.2871,6.0683,False
2012-05-14,32.81,33.1,32.51,27.3381318411,3059600.0,-0.1454,-0.5021,-0.3567,28.5318,26.7557,30.308,35.2218,27.5787,28.4699,-6.2439,-195.5895,8.1578,False
2012-05-15,32.9,33.12,32.69,27.188833791,4064100.0,-0.1435,-0.536,-0.3926,28.4271,26.5944,30.2598,34.0779,27.445,28.4408,-6.9205,-183.3068,8.0559,False
2012-05-16,32.83,33.04,32.29,26.7907056574,4965400.0,-0.1566,-0.5883,-0.4317,28.3095,26.3765,30.2426,31.1843,27.2334,28.3414,-6.3347,-192.7659,9.7846,False
2012-05-17,32.45,32.5,31.85,26.4174605322,3854200.0,-0.1764,-0.6523,-0.4758,28.1869,26.1061,30.2676,28.7336,27.0245,28.0894,-8.5864,-209.9514,11.6429,False
2012-05-18,32.01,32.12,31.24,25.9695663819,5584700.0,-0.2039,-0.7307,-0.5268,28.0682,25.7765,30.3598,26.0967,26.7409,27.8158,-8.3232,-225.5949,14.1365,False
2012-05-21,31.24,32.12,31.24,26.55016991,3731700.0,-0.1686,-0.7375,-0.5689,27.9983,25.6129,30.3837,34.4514,26.5833,27.5875,-5.6481,-197.916,14.1365,False
2012-05-22,31.89,32.05,31.54,26.3925775238,3342500.0,-0.1425,-0.747,-0.6046,27.9366,25.4541,30.4191,33.3548,26.4241,27.3965,-5.6886,-184.6968,14.1365,False
2012-05-23,31.51,32.13,31.26,26.5999359267,3561900.0,-0.0999,-0.7294,-0.6295,27.8525,25.3093,30.3958,36.2169,26.3859,27.2292,-5.8111,-172.8829,15.2906,False
2012-05-24,32.07,32.09,31.47,26.2183964654,3876100.0,-0.0866,-0.7377,-0.6512,27.6536,25.2568,30.0503,33.39,26.3461,27.0688,-12.7857,-167.1806,15.2906,False
2012-05-25,31.75,32.26,31.7,26.5252869017,2981000.0,-0.0482,-0.7114,-0.6632,27.4762,25.3078,29.6445,37.5883,26.4573,26.9663,-12.2288,-145.1968,14.3258,False
2012-05-29,32.14,32.6,32.12,26.9980640603,3965900.0,0.0147,-0.6449,-0.6596,27.3273,25.4806,29.174,43.4694,26.5469,26.903,-10.2854,-116.6737,12.4123,True
2012-05-30,32.19,32.4,31.95,26.7409396407,3623700.0,0.0429,-0.606,-0.6488,27.2015,25.5674,28.8356,41.2068,26.6165,26.8286,-10.2469,-121.3801,13.1514,True
2012-05-31,32.19,32.24,31.64,26.5169925656,4150300.0,0.0499,-0.5864,-0.6364,27.0719,25.6688,28.4749,39.298,26.5999,26.7398,-8.448,-126.2611,14.4895,True
2012-06-01,31.43,31.74,31.0,25.7124419622,2758600.0,0.0062,-0.6286,-0.6348,26.9263,25.5951,28.2575,33.3513,26.4987,26.6231,-9.766,-149.9647,17.1689,True
2012-06-04,31.06,31.39,30.71,25.7456193067,2522900.0,-0.0137,-0.6519,-0.6382,26.8104,25.4919,28.129,33.7939,26.3428,26.5137,-8.8826,-150.3411,18.3479,False
2012-06-05,30.98,32.21,30.96,26.4589322127,5016900.0,0.026,-0.6058,-0.6317,26.736,25.5185,27.9535,42.5789,26.235,26.4551,-5.3008,-116.85,13.6946,True
2012-06-06,32.0,32.64,31.95,26.9400037075,3329500.0,0.0859,-0.5244,-0.6103,26.6901,25.5807,27.7995,47.6028,26.2748,26.4385,-3.2454,-84.8712,11.3596,True
2012-06-07,32.88,33.14,32.1,26.6579962796,4130800.0,0.1065,-0.4771,-0.5836,26.6306,25.6568,27.6044,45.1232,26.303,26.4296,-1.5894,-77.5115,8.7192,True
2012-06-08,32.22,32.88,32.06,27.2385998077,3481200.0,0.1563,-0.3883,-0.5446,26.6194,25.6794,27.5594,50.7789,26.6082,26.4844,-2.6773,-69.3058,8.895,True
2012-06-11,33.03,33.18,32.14,26.687026456,3321300.0,0.149,-0.3583,-0.5073,26.5844,25.7117,27.457,45.9578,26.7965,26.5322,-1.5287,-70.8124,7.3191,True
2012-06-12,32.29,32.88,32.29,27.0810074215,3628900.0,0.1664,-0.2993,-0.4657,26.5715,25.7369,27.4061,49.6185,26.9209,26.5676,-0.6647,-63.9593,7.3191,True
2012-06-13,32.46,32.71,32.23,26.832177338,2363000.0,0.1569,-0.2695,-0.4265,26.5537,25.7583,27.3491,47.4438,26.8994,26.5969,-1.2379,-69.3105,7.5957,True
2012-06-14,32.4,32.51,31.92,26.6082302629,2896700.0,0.1324,-0.261,-0.3934,26.5446,25.7561,27.3331,45.52,26.8894,26.5974,-1.6041,-78.1132,9.0222,True
2012-06-15,32.15,32.62,32.02,26.9980640603,3356000.0,0.1385,-0.2202,-0.3587,26.5736,25.7635,27.3837,49.3505,26.8413,26.6494,0.3692,-66.0829,8.4183,True
2012-06-18,32.42,32.98,32.2801,27.2137167994,2394000.0,0.1521,-0.1686,-0.3207,26.6358,25.8297,27.4419,51.3768,26.9466,26.6953,2.6775,-51.3042,6.4554,True
2012-06-19,32.95,33.14,32.7,27.4044865301,1837200.0,0.1678,-0.111,-0.2788,26.6785,25.8072,27.5498,53.1532,27.0113,26.7224,3.1756,-37.7241,5.5914,True
2012-06-20,33.09,33.33,32.86,27.4376638745,2361000.0,0.1735,-0.0619,-0.2354,26.7308,25.8104,27.6512,53.4699,27.1324,26.7689,3.9938,-30.1732,4.5665,True
2012-06-21,32.97,33.08,31.89,26.4589322127,3465900.0,0.1076,-0.1009,-0.2085,26.7237,25.7973,27.6502,44.055,27.1026,26.765,2.9567,-65.4448,9.145,True
2012-06-22,32.03,32.68,31.99,27.0893017576,2684200.0,0.1028,-0.0799,-0.1828,26.7673,25.8582,27.6763,50.1162,27.1208,26.8568,1.8386,-56.4259,9.145,True
2012-06-25,32.33,32.34,31.54,26.1769247848,3283300.0,0.0379,-0.1354,-0.1733,26.7499,25.8101,27.6896,42.9073,26.9135,26.8855,0.248,-84.7568,11.1892,True
2012-06-26,31.6,31.965,31.34,26.3511058432,2606600.0,0.0079,-0.1634,-0.1713,26.7175,25.7697,27.6654,44.5391,26.7028,26.8783,-1.9479,-88.8239,12.0833,True
2012-06-27,31.95,32.59,31.94,26.7824113213,2604600.0,0.0178,-0.1491,-0.1669,26.7196,25.7713,27.6678,48.4482,26.5717,26.8678,0.5864,-58.081,8.6086,True
2012-06-28,32.02,32.41,31.84,26.8487660102,2741700.0,0.0288,-0.1309,-0.1597,26.7362,25.7911,27.6812,49.0403,26.6497,26.8806,0.5273,-59.9122,9.0673,True
2012-06-29,32.95,33.58,32.89,27.8440863443,3519000.0,0.0991,-0.0358,-0.1349,26.8428,25.9027,27.7828,56.9807,26.8007,26.9209,5.7971,2.3732,2.9212,True
2012-07-02,33.53,33.7499,32.96,27.5371959079,2293200.0,0.1197,0.0147,-0.105,26.9323,26.0914,27.7733,54.1912,27.0727,26.9776,7.518,1.7844,2.0718,True
2012-07-03,33.16,33.58,33.16,27.7860259914,958600.0,0.1431,0.0739,-0.0692,26.9987,26.1095,27.8878,56.0599,27.3597,27.0246,4.2533,9.5802,2.0718,True
2012-07-05,33.45,33.77,33.04,27.7445543109,2305400.0,0.1483,0.1162,-0.0321,27.0389,26.093,27.9848,55.6545,27.5521,27.0854,3.462,11.4735,1.1067,True
2012-07-06,33.21,33.4,32.25,26.9068263631,2833800.0,0.0906,0.0811,-0.0095,27.0514,26.1194,27.9833,48.1224,27.5637,27.1053,0.7846,-29.467,4.9083,True
2012-07-09,32.5,32.52,32.01,26.7658226491,2127500.0,0.0408,0.0415,0.0007,27.0277,26.092,27.9634,46.9759,27.3481,27.0899,-1.0949,-53.8461,6.0243,True
2012-07-10,32.17,32.63,31.73,26.4838152211,2163700.0,-0.0106,-0.0125,-0.0019,27.0176,26.063,27.9721,44.6941,27.1374,27.0412,-1.6576,-62.856,7.315,False
2012-07-11,31.88,32.17,31.63,26.4340492044,2235500.0,-0.0454,-0.0587,-0.0133,26.9852,25.9982,27.9722,44.2873,26.867,26.9765,-2.1594,-74.4431,7.775,False
2012-07-12,31.45,31.5,30.765,25.8783286846,3556200.0,-0.1002,-0.1385,-0.0383,26.9375,25.8396,28.0355,39.9387,26.4938,26.8725,-3.6992,-120.9642,11.6331,False
2012-07-13,31.16,31.55,31.09,26.0856870875,2577100.0,-0.1157,-0.1829,-0.0672,26.9114,25.7598,28.063,42.2074,26.3295,26.8477,-2.9529,-105.249,11.3593,False
2012-07-16,31.31,31.51,30.72,26.0193323986,4160300.0,-0.1229,-0.2209,-0.098,26.8625,25.6483,28.0766,41.6678,26.1802,26.7763,-3.4028,-114.7055,12.966,False
2012-07-17,31.58,31.6794,30.46,25.6212042649,6270200.0,-0.1456,-0.2799,-0.1344,26.7828,25.4666,28.099,38.5032,26.0077,26.7393,-3.9436,-125.3946,14.0789,False
2012-07-18,30.83,32.3,30.59,26.55016991,5546400.0,-0.0916,-0.2489,-0.1573,26.7401,25.4522,28.028,48.3163,26.0309,26.7526,-2.5347,-79.0465,10.6445,False
2012-07-19,30.67,31.95,30.57,25.9571248777,8132000.0,-0.0894,-0.269,-0.1796,26.6661,25.3769,27.9553,43.5617,26.0467,26.6975,-4.1404,-102.2691,10.7326,False
2012-07-20,31.3,31.35,30.94,25.8285626679,4540300.0,-0.0899,-0.292,-0.2021,26.6346,25.2968,27.9724,42.5883,25.9953,26.6295,-5.2297,-108.9406,10.7326,False
2012-07-23,30.7,30.91,30.31,25.4884948871,3764200.0,-0.1054,-0.3338,-0.2284,26.5545,25.1455,27.9636,40.0519,25.8891,26.4725,-5.4162,-146.3768,13.5098,False
2012-07-24,30.77,30.9,30.25,25.4055515259,4734800.0,-0.1127,-0.3693,-0.2566,26.516,25.0277,28.0042,39.4381,25.846,26.3304,-4.4527,-152.6572,13.7696,False
2012-07-25,31.1,31.85,31.05,25.9861550541,6090900.0,-0.0721,-0.3467,-0.2746,26.4977,24.9929,28.0025,45.6814,25.7332,26.2104,-0.3598,-85.0624,8.5203,False
2012-07-26,31.9,32.4,31.9,26.7450868088,4450600.0,0.0082,-0.2644,-0.2726,26.4958,24.9924,27.9993,52.5345,25.8908,26.1437,-0.583,-13.4394,5.6503,True
2012-07-27,32.32,33.019,32.31,27.2883658244,3453700.0,0.0952,-0.1536,-0.2488,26.5178,24.9819,28.0538,56.7223,26.1827,26.1692,1.879,45.8766,2.5463,True
2012-07-30,32.86,33.23,32.35,27.0561244132,3153400.0,0.1321,-0.0836,-0.2158,26.4784,25.0435,27.9134,54.5192,26.4963,26.1885,-1.0423,50.6501,1.5125,True
2012-07-31,32.56,33.0,32.34,26.8736490186,3269200.0,0.1387,-0.0423,-0.1811,26.4452,25.0808,27.8097,52.793,26.7899,26.2145,-2.2219,38.457,1.5603,True
2012-08-01,32.45,32.97,32.39,27.2137167994,3196300.0,0.1589,0.0176,-0.1413,26.4166,25.145,27.6882,55.6,27.0354,26.2665,-1.8166,57.5924,1.5603,True
2012-08-02,32.65,33.05,32.24,27.0561244132,2899200.0,0.1545,0.0518,-0.1027,26.3822,25.224,27.5404,54.0056,27.0976,26.345,-2.1321,50.448,2.2964,True
2012-08-03,33.17,33.52,32.87,27.6699052858,2349400.0,0.1837,0.1269,-0.0568,26.4204,25.1507,27.6901,58.9213,27.1739,26.4506,0.3593,121.4772,0.0844,True
2012-08-06,33.36,33.44,33.08,27.6781996219,2535200.0,0.1935,0.185,-0.0084,26.466,25.0889,27.8431,58.9848,27.2983,26.5612,3.5115,142.981,0.7934,True
2012-08-07,33.32,34.1,33.27,28.212560037,3132300.0,0.2236,0.2711,0.0475,26.5524,24.9787,28.1261,62.9375,27.5661,26.734,5.1986,195.2808,4.0352,True
2012-08-08,33.62,33.86,33.54,28.1541143666,1689200.0,0.2266,0.3307,0.1041,26.6384,24.9188,28.3581,62.2347,27.7542,26.8409,5.9519,186.3065,4.0352,True
2012-08-09,33.57,33.99,33.57,28.1541143666,2340600.0,0.2157,0.3737,0.158,26.7522,24.9496,28.5548,62.2347,27.9738,26.9874,8.6209,184.6639,4.6698,True
2012-08-10,33.77,33.91,33.48,28.1457649851,2994400.0,0.1955,0.4024,0.2069,26.8552,24.9827,28.7278,62.1209,28.069,27.1419,8.1935,169.7477,4.1847,True
2012-08-13,33.8,33.815,33.3,28.0956686962,2587200.0,0.1676,0.4164,0.2488,26.959,25.0534,28.8646,61.3994,28.1524,27.3157,8.0273,150.0289,3.212,True
2012-08-14,33.71,33.83,33.28,27.8535366331,2452800.0,0.1235,0.4032,0.2797,27.0706,25.2312,28.9101,57.9157,28.0806,27.4789,7.4973,134.4074,3.1032,True
2012-08-15,33.35,33.755,33.34,28.0455724073,2314100.0,0.0992,0.4037,0.3045,27.1454,25.2754,29.0155,59.8514,28.0589,27.6162,5.1982,135.3603,3.1032,True
2012-08-16,33.73,34.18,33.71,28.4797402445,2102200.0,0.1036,0.434,0.3304,27.2716,25.3988,29.1443,63.8762,28.1241,27.7318,7.6896,168.6957,5.2966,True
2012-08-17,34.19,34.19,33.87,28.3544995222,2094100.0,0.09,0.4429,0.3529,27.3978,25.5919,29.2038,61.9566,28.1658,27.8029,9.7828,160.9016,5.3479,True
2012-08-20,33.87,34.01,33.63,28.3711982852,2790000.0,0.0746,0.4461,0.3715,27.542,25.9176,29.1664,62.1192,28.2209,27.8906,10.7593,141.8323,3.9741,True
2012-08-21,33.99,34.3001,33.97,28.6216797297,3916600.0,0.0736,0.4635,0.3899,27.7028,26.3406,29.065,64.5544,28.3745,28.0071,11.7402,160.27,5.4891,True
2012-08-22,34.04,34.14,33.55,28.2543069444,2562800.0,0.0421,0.4426,0.4005,27.8162,26.6868,28.9456,58.6314,28.4163,28.0765,7.9013,124.8188,3.0943,True
2012-08-23,33.72,33.76,33.38,28.0080001906,2121200.0,0.0008,0.4015,0.4007,27.8793,26.8607,28.898,55.006,28.3219,28.1399,4.889,97.4629,2.1399,True
