date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Lower Band,Real Upper Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-02-21,32.99,33.0,32.19,26.1953100371,11422300.0,0.3975,-0.1416,0.2559,27.6776,26.8846,26.0916,45.404,26.9139,27.0397,-0.2639,42.2173,7.513,False
2013-02-22,33.15,34.25,33.15,27.5663699836,20543100.0,0.376,-0.0857,0.2904,27.7639,26.9371,26.1102,59.3668,26.9768,27.0989,2.5592,105.5518,14.3368,False
2013-02-25,34.2,34.45,33.705,27.2034423507,13942700.0,0.3579,-0.0727,0.2852,27.7604,26.983,26.2057,55.3519,27.0002,27.0994,4.1654,107.6106,15.353,False
2013-02-26,33.71,33.98,33.62,27.2276375262,9811800.0,0.3422,-0.0625,0.2797,27.7685,27.0206,26.2727,55.5666,26.9712,27.1257,2.6671,95.8737,14.7646,False
2013-02-27,33.8,34.48,33.71,27.6550856272,7104600.0,0.3351,-0.0287,0.3064,27.8156,27.0859,26.3562,59.2726,27.1696,27.1548,5.0259,112.133,17.2884,False
2013-02-28,34.37,34.66,34.24,27.7663834346,13413000.0,0.3346,-0.0019,0.3327,27.8803,27.1507,26.4212,60.1987,27.4838,27.2015,5.1259,123.6366,18.1754,False
2013-03-01,34.13,34.57,33.83,27.8405819729,9336900.0,0.3388,0.0166,0.3554,27.9635,27.2088,26.4542,60.8349,27.5386,27.2606,4.4095,113.6347,15.311,True
2013-03-04,34.44,34.57,34.11,27.872842207,7424800.0,0.3453,0.0264,0.3717,28.0508,27.2427,26.4346,61.1243,27.6725,27.2757,2.4296,116.2641,15.311,True
2013-03-05,34.68,35.01,34.59,28.2277047814,12979700.0,0.358,0.0506,0.4086,28.2035,27.3124,26.4214,64.2391,27.8725,27.3461,3.9181,136.959,17.5296,True
2013-03-06,35.03,35.26,34.95,28.3406156005,8706000.0,0.3748,0.067,0.4418,28.364,27.3685,26.3729,65.1899,28.0096,27.431,4.1347,146.6598,18.7593,True
2013-03-07,35.19,35.25,35.06,28.3890059515,8423000.0,0.3931,0.0735,0.4667,28.5134,27.4346,26.3559,65.6098,28.1342,27.5106,4.6305,146.3038,18.7593,True
2013-03-08,35.3,35.32,34.82,28.4615914781,11510500.0,0.4118,0.0748,0.4866,28.6526,27.51,26.3674,66.2638,28.2584,27.5913,5.2757,141.7801,17.0268,True
2013-03-11,35.27,35.59,35.11,28.6470878238,8907500.0,0.4318,0.0797,0.5115,28.8052,27.56,26.3149,67.9334,28.4132,27.6953,3.7912,152.1247,18.3889,True
2013-03-12,35.5,35.72,35.315,28.7277384089,10862800.0,0.4517,0.0799,0.5316,28.9678,27.6379,26.308,68.656,28.5132,27.7856,4.475,154.9376,19.0397,True
2013-03-13,35.2,35.38,35.05,28.4615914781,9363100.0,0.4654,0.0547,0.52,29.0565,27.7076,26.3587,63.5893,28.5374,27.9055,4.9852,133.2674,17.104,True
2013-03-14,35.5,35.73,35.32,28.5341770047,8676000.0,0.4745,0.0364,0.5109,29.1478,27.7746,26.4013,64.3579,28.5664,28.0615,5.4449,142.0516,18.8758,True
2013-03-15,35.2,35.4,34.85,28.2922252494,14809100.0,0.4753,0.0033,0.4786,29.1955,27.8266,26.4577,59.8461,28.5326,28.1098,4.6099,117.9506,15.5044,True
2013-03-18,34.21,34.98,34.21,27.921232558,9094600.0,0.4639,-0.0457,0.4182,29.1946,27.8683,26.542,53.6654,28.3874,28.1577,3.3077,86.5938,11.1395,False
2013-03-19,34.69,34.91,34.29,27.953492792,11004700.0,0.4448,-0.0761,0.3687,29.2043,27.8974,26.5904,54.107,28.2325,28.2061,2.4956,85.1007,11.1395,False
2013-03-20,34.92,35.15,34.81,28.2760951324,7556000.0,0.4262,-0.0747,0.3515,29.1638,27.978,26.7922,58.359,28.1954,28.2475,3.428,104.4655,12.423,False
2013-03-21,34.78,34.925,34.235,27.6550856272,9540200.0,0.3978,-0.1134,0.2844,28.9285,28.051,27.1735,48.9962,28.0196,28.2401,5.8333,71.9687,8.6011,False
2013-03-22,34.49,34.72,34.33,27.7921916219,7647400.0,0.3662,-0.1266,0.2396,28.9202,28.0623,27.2044,50.8611,27.9196,28.2368,1.3723,71.2682,8.6011,False
2013-03-25,34.56,34.88,34.31,27.8083217389,7552800.0,0.3335,-0.1305,0.203,28.8656,28.0925,27.3194,51.0865,27.897,28.2325,1.2482,72.6572,9.4866,False
2013-03-26,34.74,35.11,34.62,28.3043228372,7249200.0,0.3091,-0.0975,0.2116,28.8138,28.1464,27.479,57.5089,27.9672,28.2377,3.3255,95.0974,10.7506,False
2013-03-27,34.82,35.12,34.555,28.2922252494,8214600.0,0.2903,-0.0753,0.215,28.8086,28.1782,27.5479,57.3122,27.9704,28.2344,1.8561,91.8636,10.3079,False
2013-03-28,35.01,35.5,34.995,28.6148275898,8651800.0,0.2804,-0.0395,0.2409,28.8486,28.2206,27.5927,61.1116,28.1624,28.2495,2.4235,116.8408,12.39,False
2013-04-01,35.26,35.56,34.86,28.2357698399,11066900.0,0.27,-0.0418,0.2282,28.8437,28.2404,27.6371,54.954,28.2511,28.2344,2.8638,100.9529,11.4553,False
2013-04-02,34.79,35.02,34.57,28.0381759064,8763300.0,0.256,-0.0561,0.1999,28.8359,28.2487,27.6614,52.0263,28.2971,28.1938,1.3017,73.624,9.4663,False
2013-04-03,34.74,34.89,34.0,27.5421748081,13625700.0,0.232,-0.0961,0.1359,28.8776,28.2144,27.5512,45.5058,28.1446,28.1148,-0.3428,40.6189,5.6962,False
2013-04-04,34.26,34.63,34.08,27.8163867974,9406500.0,0.2068,-0.1007,0.1061,28.8706,28.1882,27.5058,49.2717,28.0495,28.0718,-1.7867,42.4197,5.6962,False
2013-04-05,34.11,34.23,33.81,27.5825001006,11092000.0,0.178,-0.1152,0.0628,28.872,28.1479,27.4237,46.3448,27.843,28.0083,-2.8936,15.8955,3.9425,False
2013-04-08,34.29,35.08,34.26,28.2841601909,8662800.0,0.1592,-0.075,0.0842,28.8518,28.139,27.4262,54.9472,27.8527,28.0078,-0.6795,69.791,8.7876,False
2013-04-09,35.11,35.395,34.8,28.3567457175,7745400.0,0.1485,-0.0427,0.1058,28.8065,28.1245,27.4425,55.7338,27.9164,28.0368,-0.5479,92.1617,10.4891,False
2013-04-10,35.35,35.77,35.23,28.8366166988,8048200.0,0.1508,0.009,0.1598,28.8325,28.1299,27.4273,60.6058,28.1753,28.0957,0.14,125.9461,12.466,True
2013-04-11,35.45,35.92,35.37,28.7841938185,10085600.0,0.1599,0.0362,0.1961,28.8919,28.146,27.4002,59.835,28.3688,28.1296,1.5263,128.1748,13.2454,True
2013-04-12,35.67,35.88,35.23,28.9132347546,6753100.0,0.1744,0.0582,0.2326,28.9665,28.165,27.3635,61.1385,28.635,28.2135,0.4198,124.3023,12.2964,True
2013-04-15,35.58,35.88,35.27,28.4454613611,9517000.0,0.1838,0.0374,0.2212,28.9818,28.1727,27.3636,54.2946,28.6673,28.257,1.3559,106.5791,12.2964,True
2013-04-16,35.43,35.86,35.16,28.8204865818,9367200.0,0.1949,0.0447,0.2397,29.0649,28.2176,27.3704,58.3039,28.76,28.3245,2.5157,112.6404,11.5369,True
2013-04-17,35.0,35.03,34.01,27.5905651591,17043900.0,0.1866,-0.0333,0.1533,29.0834,28.1995,27.3156,44.5667,28.5108,28.2769,0.3437,12.2785,4.0544,False
2013-04-18,34.65,34.81,33.875,27.3566784624,12616900.0,0.1623,-0.0971,0.0653,29.1094,28.1535,27.1976,42.5253,28.2253,28.2145,-0.9673,-8.0687,3.2277,False
2013-04-19,33.8299,34.395,33.56,27.6228253932,10701100.0,0.1332,-0.1165,0.0167,29.1112,28.1519,27.1926,45.5653,27.9672,28.1484,-1.5175,-22.3757,1.3176,False
2013-04-22,34.31,35.6,34.06,28.0744686697,10722800.0,0.1095,-0.0949,0.0146,29.112,28.166,27.2201,50.3411,27.893,28.1376,2.5346,44.9575,7.9441,False
2013-04-23,35.32,36.23,35.16,28.792258877,15246700.0,0.1016,-0.0316,0.07,29.1837,28.2152,27.2467,56.7955,27.8874,28.1879,3.8704,123.6865,11.1175,False
2013-04-24,35.53,36.14,35.33,29.0422756908,12074200.0,0.1078,0.0247,0.1325,29.2854,28.2521,27.2188,58.7943,28.1777,28.2879,2.9336,132.3044,11.1175,True
2013-04-25,36.16,36.26,35.93,29.1229262758,11218600.0,0.1235,0.0629,0.1864,29.3946,28.2936,27.1926,59.4427,28.531,28.375,3.246,153.7708,11.717,True
2013-04-26,35.58,35.89,35.5,29.0503407493,6990800.0,0.143,0.0778,0.2208,29.4574,28.3154,27.1734,58.5542,28.8165,28.4729,1.8906,138.8022,10.7555,True
2013-04-29,35.98,36.1,35.68,29.23729034,5335500.0,0.1664,0.0937,0.2601,29.575,28.3655,27.156,60.1961,29.049,28.5364,2.3139,153.5382,11.8308,True
2013-04-30,35.95,36.24,35.755,29.4323681738,7430700.0,0.1938,0.1097,0.3035,29.7196,28.4352,27.1508,61.8844,29.177,28.6081,4.2945,160.929,12.5453,True
2013-05-01,36.25,36.8,35.86,29.5949330353,15212000.0,0.2244,0.1225,0.347,29.8482,28.5378,27.2275,63.2751,29.2876,28.6587,6.3007,180.2335,15.3359,True
2013-05-02,36.58,36.9,36.3,29.8306520844,9582100.0,0.2587,0.1372,0.3959,30.0194,28.6385,27.2577,65.2452,29.4291,28.7285,7.3898,196.506,15.8237,True
2013-05-03,36.94,37.2,36.87,30.0826276198,11805400.0,0.2969,0.1529,0.4498,30.1912,28.7636,27.3359,67.257,29.6356,28.8064,9.528,220.7618,17.2777,True
2013-05-06,37.19,37.25,36.81,30.107012349,6140200.0,0.3353,0.1536,0.4889,30.3778,28.8547,27.3316,67.4524,29.8095,28.9172,7.0178,210.6406,16.8672,True
2013-05-07,37.11,37.15,36.86,30.107012349,5820100.0,0.3711,0.1429,0.5139,30.5401,28.9422,27.3443,67.4524,29.9444,29.0029,5.7806,197.4751,16.8672,True
2013-05-08,36.92,37.23,36.91,30.1476535644,6355900.0,0.403,0.1279,0.5309,30.6884,29.0078,27.3271,67.8197,30.055,29.1734,4.897,191.8616,17.2665,True
2013-05-09,37.0,37.355,36.94,30.0826276198,7754600.0,0.429,0.104,0.533,30.813,29.0727,27.3324,66.5325,30.1054,29.3552,4.8097,184.7223,17.8933,True
2013-05-10,37.23,37.23,36.86,30.107012349,8742300.0,0.4493,0.0812,0.5305,30.9278,29.1324,27.337,66.7858,30.1103,29.5208,4.5755,171.8156,17.3149,True
2013-05-13,36.92,37.03,36.54,29.7006001952,9398700.0,0.4575,0.0326,0.4901,30.9778,29.1951,27.4125,58.8345,30.029,29.6292,4.0137,138.5608,15.0192,True
2013-05-14,36.53,36.8,36.48,29.676215466,7124900.0,0.4562,-0.0053,0.4509,31.0236,29.2379,27.4522,58.3877,29.9428,29.6881,3.4253,124.7718,14.5916,False
2013-05-15,36.57,36.88,36.46,29.9200627583,11922000.0,0.4518,-0.0173,0.4345,30.9929,29.3544,27.7159,61.5192,29.8973,29.7466,6.106,128.0735,15.0199,False
2013-05-16,36.79,36.98,36.575,29.7493696537,10209300.0,0.4421,-0.039,0.4031,30.8381,29.474,28.11,58.2325,29.8307,29.7884,7.0661,123.1772,15.5583,False
2013-05-17,36.68,36.83,36.57,29.887549786,10018700.0,0.4306,-0.0457,0.3849,30.6634,29.5873,28.5111,60.0822,29.7868,29.8442,7.9184,119.4658,15.5211,False
2013-05-20,36.75,36.835,36.58,29.7737543829,8727600.0,0.416,-0.0588,0.3572,30.4959,29.6722,28.8485,57.8227,29.8014,29.88,4.2797,111.7329,15.5487,False
2013-05-21,36.7,36.8,36.51,29.7493696537,6651600.0,0.3987,-0.0692,0.3295,30.4382,29.7201,29.002,57.3277,29.816,29.9011,2.369,103.9988,15.0127,False
2013-05-22,36.48,36.74,35.811,29.2698033123,10122900.0,0.3721,-0.1063,0.2657,30.4125,29.7315,29.0505,48.5672,29.686,29.8794,2.4567,67.4382,9.8381,False
2013-05-23,35.73,36.16,35.53,29.2535468261,7566200.0,0.3399,-0.1285,0.2115,30.3977,29.738,29.0783,48.2991,29.5868,29.8409,0.5055,43.0283,7.8543,False
2013-05-24,35.74,36.01,35.525,29.2535468261,4786900.0,0.3053,-0.1387,0.1665,30.3704,29.7482,29.1259,48.2991,29.46,29.7857,0.3344,37.2397,7.819,False
2013-05-28,36.65,36.72,36.125,29.4242399307,5578500.0,0.2728,-0.1298,0.1431,30.3538,29.7575,29.1612,51.5242,29.3901,29.7402,1.7175,73.4751,11.9721,False
2013-05-29,36.04,36.29,35.87,29.3348292569,7809600.0,0.2414,-0.1255,0.1159,30.361,29.7526,29.1443,49.7814,29.3072,29.6887,0.138,50.7589,10.1594,False
2013-05-30,35.92,36.63,35.92,29.6437024937,15275100.0,0.2167,-0.0988,0.118,30.3613,29.7551,29.1489,55.3691,29.382,29.6551,-0.462,68.0568,12.0892,False
2013-05-31,36.08,36.41,35.88,29.1885208815,8188900.0,0.1898,-0.1079,0.0819,30.3759,29.723,29.07,47.0952,29.369,29.5955,-1.3279,45.2463,11.8019,False
2013-06-03,35.94,36.19,35.73,29.2860597984,8403800.0,0.1639,-0.1034,0.0605,30.3407,29.6831,29.0256,48.8501,29.3755,29.5407,-2.7151,37.425,10.7195,False
2013-06-04,36.42,36.995,36.42,29.781882626,9021500.0,0.1477,-0.0651,0.0826,30.2972,29.6669,29.0365,56.6768,29.447,29.5462,-0.6846,88.1847,15.1998,False
2013-06-05,36.61,36.61,35.81,29.1560079092,6851900.0,0.1279,-0.0789,0.049,30.2531,29.6193,28.9855,46.9588,29.4112,29.5115,-1.4536,41.9559,10.9108,False
2013-06-06,35.83,36.07,35.21,28.9934430477,6104900.0,0.1042,-0.095,0.0092,30.2026,29.5616,28.9206,44.8201,29.2812,29.4497,-3.1158,7.5543,6.9287,False
2013-06-07,35.98,36.25,35.661,29.4079834446,5828200.0,0.0856,-0.0746,0.011,30.1252,29.5279,28.9306,50.9265,29.3251,29.4269,-2.9581,35.3002,7.9371,False
2013-06-10,36.25,36.76,36.12,29.7656261398,7941300.0,0.0766,-0.0358,0.0408,30.0584,29.5108,28.9632,55.4805,29.421,29.4188,-1.2624,68.9288,10.7243,False
2013-06-11,36.0,36.02,35.17,28.6601850817,9795200.0,0.0564,-0.0809,-0.0245,30.1119,29.4588,28.8057,42.4382,29.1966,29.3446,-2.7275,-9.0415,4.7187,False
2013-06-12,35.5,35.53,34.655,28.2781576572,8378600.0,0.0239,-0.1298,-0.1059,30.2113,29.3889,28.5665,39.04,29.0211,29.2465,-3.4511,-48.2805,1.6783,False
2013-06-13,34.85,35.58,34.58,28.8390064293,7036400.0,-0.0056,-0.1181,-0.1237,30.1525,29.3348,28.5171,45.8591,28.9902,29.2178,-3.5249,-32.7342,1.243,False
2013-06-14,35.36,35.77,35.24,28.8390064293,6267600.0,-0.0317,-0.1045,-0.1362,30.111,29.2893,28.4676,45.8591,28.8764,29.1901,-3.272,-11.4738,2.3204,False
2013-06-17,35.8,36.245,35.6,29.0828537216,6750900.0,-0.0504,-0.0747,-0.125,30.0273,29.2491,28.4708,48.7221,28.7398,29.1788,-1.5884,17.2267,4.9566,False
2013-06-18,35.89,36.34,35.68,29.3592139861,5691600.0,-0.0589,-0.0339,-0.0928,29.9708,29.2283,28.4859,51.816,28.8796,29.1744,-1.3438,29.6891,5.4755,False
2013-06-19,36.23,36.29,35.61,29.02595602,5850300.0,-0.0657,-0.0274,-0.0931,29.8993,29.1922,28.4851,48.0688,29.0292,29.1538,-1.3859,12.838,5.0458,False
2013-06-20,35.41,35.5,34.52,28.1440416464,8734600.0,-0.0851,-0.0775,-0.1626,29.976,29.1359,28.2958,39.8895,28.8902,29.0539,-3.3751,-74.3705,1.3205,False
2013-06-21,34.79,35.06,34.4,28.4082095464,14860300.0,-0.1069,-0.0872,-0.1941,29.9891,29.0936,28.1982,43.0021,28.8041,29.0018,-3.042,-81.8021,1.9855,False
2013-06-24,34.82,34.96,34.095,27.7904630727,9087400.0,-0.1387,-0.1272,-0.2659,30.0764,29.0205,27.9646,38.0638,28.5456,28.9021,-2.9159,-113.4158,3.6637,False
2013-06-25,34.63,35.16,34.47,28.4651072479,7825800.0,-0.164,-0.1013,-0.2653,30.0378,28.9725,27.9072,45.4006,28.3668,28.8144,-4.2484,-72.7211,2.4934,False
2013-06-26,35.28,35.41,34.91,28.4163377894,6596900.0,-0.1843,-0.0813,-0.2657,30.0045,28.9266,27.8486,44.9878,28.2448,28.765,-2.4249,-56.0647,1.0435,False
2013-06-27,35.06,35.19,34.85,28.3269271156,6720200.0,-0.2015,-0.0686,-0.2701,29.9161,28.8607,27.8054,44.1985,28.2814,28.7206,-3.9312,-70.3424,1.384,False
2013-06-28,34.59,35.075,34.51,28.3269271156,11343300.0,-0.2153,-0.0552,-0.2704,29.8862,28.8177,27.7491,44.1985,28.2652,28.6485,-3.6666,-86.4943,3.3014,False
2013-07-01,34.95,35.38,34.935,28.4854278556,5246700.0,-0.2232,-0.0318,-0.255,29.8329,28.7776,27.7224,46.1222,28.4041,28.5632,-2.2382,-62.2609,1.501,False
2013-07-02,34.89,35.66,34.83,28.5545179217,7795600.0,-0.2255,-0.009,-0.2345,29.6685,28.7163,27.764,46.9759,28.422,28.5561,-3.6086,-56.0931,0.124,False
2013-07-03,34.85,35.775,34.81,28.8308781862,4074200.0,-0.2191,0.0254,-0.1937,29.6326,28.7,27.7675,50.3477,28.5049,28.593,-2.2808,-43.496,0.7875,True
2013-07-05,35.76,36.02,35.52,29.2616750692,5764600.0,-0.2003,0.0752,-0.1252,29.6699,28.7134,27.757,55.1147,28.6919,28.6212,-0.1386,4.1087,2.1951,True
2013-07-08,36.13,36.16,35.41,29.0096995339,8024200.0,-0.1783,0.0881,-0.0902,29.6069,28.6935,27.7801,51.9868,28.8284,28.6325,-0.2483,-5.8106,2.9949,True
2013-07-09,36.0,36.41,35.96,29.456752903,6284900.0,-0.1478,0.1218,-0.026,29.5266,28.6781,27.8296,56.6622,29.0227,28.6575,-0.9521,38.023,4.4143,True
2013-07-10,36.06,36.67,36.06,29.7412414106,7016500.0,-0.1088,0.156,0.0472,29.6987,28.7321,27.7655,59.3604,29.26,28.6829,1.8046,60.0553,5.871,True
2013-07-11,36.86,37.31,36.84,30.212679509,10298900.0,-0.0587,0.2004,0.1416,29.9664,28.8288,27.6913,63.4056,29.5364,28.7621,5.0099,122.8747,9.33,True
2013-07-12,37.2,37.49,37.01,30.4727832874,6618900.0,-0.0,0.2348,0.2348,30.2551,28.9105,27.566,65.4392,29.7786,28.9173,5.3682,141.6282,10.273,True
2013-07-15,37.49,37.83,37.41,30.7166305796,6279500.0,0.0649,0.2596,0.3245,30.5613,29.0044,27.4475,67.2663,30.12,29.0712,5.759,172.4541,12.0306,True
2013-07-16,37.89,37.95,37.62,30.7410153088,5192600.0,0.1305,0.2626,0.3931,30.8189,29.0873,27.3557,67.4507,30.3769,29.2679,4.7041,180.562,12.6448,True
2013-07-17,37.93,38.161,37.8,30.8060412534,5810900.0,0.1939,0.2536,0.4475,31.0447,29.1597,27.2746,67.9662,30.5898,29.424,5.011,188.2279,13.7218,True
2013-07-18,37.89,38.1,37.56,30.5621939612,6911300.0,0.2482,0.2173,0.4656,31.2163,29.2365,27.2566,63.9,30.6597,29.567,4.9876,159.2652,12.1227,True
2013-07-19,37.53,37.6,37.13,30.2858336966,8238400.0,0.2891,0.1633,0.4524,31.3071,29.3436,27.3801,59.5721,30.6223,29.6976,5.9155,112.4053,9.3218,True
2013-07-22,37.55,37.6,37.225,30.4158855858,7906500.0,0.3207,0.1266,0.4473,31.4112,29.444,27.4767,60.9071,30.5622,29.8369,7.2447,115.5082,9.3218,True
2013-07-23,38.65,39.74,38.58,31.6432502901,21958000.0,0.3638,0.1723,0.5361,31.6718,29.6366,27.6013,70.6927,30.7426,30.0474,13.6728,254.8143,19.6524,True
2013-07-24,38.97,39.21,38.66,31.6432502901,10252200.0,0.4109,0.1886,0.5996,31.9337,29.7955,27.6573,70.6927,30.9101,30.2533,11.5188,224.9119,19.6524,True
2013-07-25,38.91,39.27,38.73,31.9033540685,9191700.0,0.4614,0.2018,0.6632,32.1967,29.9698,27.743,72.3749,31.1783,30.4582,10.9009,221.46,19.9169,True
2013-07-26,38.76,39.12,38.75,31.7895586655,6965000.0,0.5084,0.188,0.6964,32.3704,30.143,27.9156,70.4786,31.4791,30.6267,11.1679,199.5426,19.9169,True
2013-07-29,38.62,38.99,38.54,31.5944808317,4970300.0,0.5465,0.1525,0.699,32.4549,30.3064,28.1578,67.2425,31.7148,30.799,11.9684,187.1979,20.6059,True
2013-07-30,38.73,39.05,38.62,31.7336635666,6160000.0,0.578,0.1261,0.7041,32.5315,30.4688,28.406,68.3533,31.7329,30.9508,11.1739,184.8296,20.8795,True
2013-07-31,38.98,39.35,38.78,32.0775267941,8871300.0,0.6079,0.1196,0.7275,32.6237,30.6449,28.6661,70.9599,31.8197,31.1065,11.1484,194.1924,22.2419,True
2013-08-01,39.36,39.9,39.25,32.6015088551,8625100.0,0.6422,0.1372,0.7794,32.8035,30.8335,28.8634,74.4022,31.9593,31.2658,12.3396,216.8383,24.6607,True
2013-08-02,39.63,39.99,39.41,32.6997554915,9305700.0,0.6776,0.1414,0.819,32.9966,31.0054,29.0141,74.9976,32.1414,31.4143,11.8272,210.3224,25.0487,True
2013-08-05,39.72,39.9,39.66,32.6342577339,4514300.0,0.7091,0.1263,0.8354,33.0755,31.1866,29.2977,73.772,32.3493,31.5421,11.1435,198.4332,25.0487,True
2013-08-06,39.81,39.99,39.53,32.5278238778,5140100.0,0.7334,0.0969,0.8303,33.1388,31.3401,29.5415,71.731,32.5082,31.6612,10.6294,182.4479,24.0941,True
2013-08-07,39.55,39.89,39.49,32.4623261201,4513300.0,0.749,0.0626,0.8116,33.1796,31.4762,29.7728,70.446,32.5851,31.7716,9.5703,165.5842,23.7983,True
2013-08-08,39.85,39.96,39.42,32.4623261201,3897300.0,0.7568,0.031,0.7877,33.2398,31.5887,29.9376,70.446,32.5573,31.8983,7.8798,154.6014,23.7983,True
2013-08-09,39.55,39.94,39.51,32.5687599763,5768600.0,0.7591,0.0094,0.7685,33.3137,31.6935,30.0732,71.4017,32.5311,32.0505,7.3081,147.9451,23.7983,True
2013-08-12,39.48,39.92,39.48,32.5114494383,3506600.0,0.7553,-0.0152,0.7401,33.3757,31.7832,30.1907,70.094,32.5065,32.1902,6.2904,137.5004,23.5661,False
2013-08-13,39.7,39.92,39.45,32.5523855369,4100300.0,0.7468,-0.0341,0.7127,33.4244,31.8738,30.3232,70.5074,32.5114,32.2508,5.9543,130.2156,23.3307,False
2013-08-14,39.78,39.79,39.04,32.0693395744,11735300.0,0.7263,-0.0818,0.6446,33.4094,31.9369,30.4645,60.0188,32.4329,32.2792,5.0253,108.3463,20.1506,False
2013-08-15,38.67,38.9,38.36,31.6436041499,8551200.0,0.6911,-0.1412,0.5499,33.331,31.991,30.651,52.6262,32.2691,32.2619,2.8405,75.7905,15.143,False
2013-08-16,38.63,39.05,38.44,31.7172891272,5714600.0,0.6479,-0.1726,0.4753,33.1619,32.0626,30.9633,53.6841,32.0988,32.2571,4.6099,77.179,15.929,False
2013-08-19,38.94,39.03,38.41,31.4716725361,5365800.0,0.5967,-0.2048,0.3919,32.9668,32.1154,31.264,49.7189,31.8909,32.2489,4.5564,69.7455,15.711,False
2013-08-20,38.58,38.86,38.45,31.7254763469,5428900.0,0.5458,-0.2035,0.3423,32.9625,32.1195,31.2765,53.5198,31.7255,32.2484,-1.5049,69.6216,15.711,False
2013-08-21,38.3,38.76,38.0,31.4798597558,9314200.0,0.4927,-0.2127,0.28,32.9755,32.1113,31.2471,49.6298,31.6076,32.2085,-0.4304,56.241,12.4313,False
2013-08-22,38.62,38.95,38.35,31.7827868848,4258600.0,0.4445,-0.1925,0.2521,32.9768,32.1053,31.2337,54.0437,31.6354,32.1539,-0.0952,66.1499,13.4842,False
2013-08-23,38.93,39.14,38.71,31.9874673774,5162800.0,0.4044,-0.1607,0.2437,32.9766,32.1152,31.2538,56.7852,31.6895,32.1065,0.7771,74.1336,14.5293,False
2013-08-26,39.16,39.56,39.04,32.0857140138,6757700.0,0.3719,-0.1297,0.2422,32.9677,32.1397,31.3118,58.0716,31.8123,32.0699,1.4619,82.5984,16.789,False
2013-08-27,38.81,38.81,38.12,31.3161153618,9172200.0,0.3329,-0.1561,0.1769,33.0057,32.1189,31.232,46.4638,31.7304,31.9891,-0.6146,46.8207,10.2934,False
2013-08-28,38.37,38.69,38.1425,31.4634853164,5115000.0,0.2934,-0.158,0.1354,33.02,32.0882,31.1563,48.5729,31.7271,31.9225,-1.6773,46.4221,10.2934,False
2013-08-29,38.38,38.82,38.26,31.6108552711,3192400.0,0.2574,-0.1442,0.1132,32.9613,32.0386,31.1159,50.6556,31.6927,31.8658,-2.7068,50.3467,11.0167,False
2013-08-30,38.64,38.65,38.06,31.2751792633,4377300.0,0.2194,-0.1518,0.0677,32.8949,31.9674,31.0399,46.0993,31.5503,31.7795,-3.3508,38.6759,9.6338,False
2013-09-03,38.62,39.091,38.48,31.6354169302,4466800.0,0.1875,-0.1276,0.06,32.8025,31.9175,31.0324,51.1514,31.4602,31.7211,-2.0276,54.2249,12.0893,False
2013-09-04,38.77,39.47,38.525,32.2330839685,6224400.0,0.1702,-0.0693,0.1009,32.7559,31.9027,31.0496,58.1279,31.6436,31.6998,-1.3003,67.5511,14.1286,False
2013-09-05,39.36,39.58,39.2925,32.3247808291,4374400.0,0.164,-0.0248,0.1392,32.7329,31.8959,31.0588,59.0883,31.8159,31.7169,-0.7771,78.5535,14.7126,False
2013-09-06,39.6,39.6,38.98,32.0775267941,4770400.0,0.1608,-0.0129,0.1479,32.6776,31.8766,31.0756,55.4159,31.9092,31.7458,-0.9009,68.7093,12.5023,False
2013-09-09,39.39,39.84,39.25,32.5441983172,3656700.0,0.1667,0.0235,0.1902,32.6722,31.8754,31.0785,60.3938,32.163,31.8009,-0.2504,81.3741,13.7995,True
2013-09-10,39.96,40.36,39.88,33.0026826205,6427400.0,0.1849,0.0729,0.2578,32.7976,31.8999,31.0023,64.5591,32.4365,31.903,1.1022,102.3899,16.5263,True
2013-09-11,40.05,40.39,39.96,32.7734404688,6720000.0,0.2058,0.0837,0.2895,32.8452,31.911,30.9768,61.1158,32.5445,31.9728,1.1774,97.5175,16.6809,True
2013-09-12,39.93,40.11,39.66,32.6711002225,5855600.0,0.2252,0.0777,0.3029,32.9309,31.9411,30.9513,59.5955,32.6138,32.0523,0.8042,85.5639,14.5234,True
2013-09-13,40.06,40.3,39.74,32.9781209614,4272300.0,0.2471,0.0873,0.3344,33.0845,32.0078,30.9311,62.587,32.7939,32.1319,3.599,92.7222,15.5294,True
2013-09-16,40.5,40.575,40.28,33.1173036963,5393100.0,0.2709,0.0955,0.3664,33.2478,32.0778,30.9078,63.8858,32.9085,32.2073,3.9052,105.6094,16.9678,True
2013-09-17,40.66,40.84,40.39,33.346545848,4061200.0,0.2979,0.1077,0.4056,33.4294,32.1716,30.9137,65.9704,32.9773,32.2913,4.6375,114.4693,18.3306,True
2013-09-18,40.7,40.9,40.545,33.4447924844,7654400.0,0.3262,0.1133,0.4395,33.6129,32.2575,30.9021,66.8491,33.1116,32.4332,5.2496,119.7266,18.6381,True
2013-09-19,40.91,40.94,40.67,33.3997627761,5066800.0,0.3524,0.105,0.4575,33.7465,32.3535,30.9606,66.012,33.2573,32.5623,5.6244,121.5531,18.8452,True
2013-09-20,40.89,40.91,40.51,33.1746142342,7179000.0,0.3716,0.0767,0.4484,33.834,32.4231,31.0122,61.8624,33.2966,32.6666,5.0321,113.5959,17.627,True
